"","Query.seq.ID","Subject.seq.ID","X.ID","Alignment.length","X..mismatches","X..gap.openings","start.in.query","end.in.query","start.in.subject","end.in.subject","evalue","bitscore","match.length.query","match.length.subject"
"55388","Nsylvestris_NODE_17262_length_1335_cov_172","Ntome_NODE_24080_length_919_cov_263",95.517,870,23,3,54,922,872,18,0,1376,868,854
"55396","Nsylvestris_NODE_17265_length_1335_cov_104","Ntome_NODE_24088_length_919_cov_78",90.642,919,47,16,416,1304,10,919,0,1184,888,909
"55416","Nsylvestris_NODE_17272_length_1334_cov_218","Ntome_NODE_16262_length_1515_cov_224",91.673,1297,87,12,54,1334,124,1415,0,1777,1280,1291
"55419","Nsylvestris_NODE_17274_length_1334_cov_201","Ntome_NODE_18362_length_1329_cov_71",94.406,1287,64,4,15,1297,1,1283,0,1971,1282,1282
"55431","Nsylvestris_NODE_17278_length_1334_cov_173","Ntome_NODE_20271_length_1171_cov_240",96.233,1115,41,1,3,1117,1163,50,0,1825,1114,1113
"55443","Nsylvestris_NODE_17283_length_1333_cov_231","Ntome_NODE_15023_length_1632_cov_238",95.062,1053,42,6,50,1092,83,1135,0,1648,1042,1052
"55454","Nsylvestris_NODE_17287_length_1333_cov_149","Ntome_NODE_21514_length_1080_cov_230",95.022,924,43,2,152,1072,76,999,0,1448,920,923
"55472","Nsylvestris_NODE_17294_length_1332_cov_204","Ntome_NODE_19694_length_1218_cov_250",91.604,1072,72,10,118,1176,1109,43,0,1465,1058,1066
"55500","Nsylvestris_NODE_17305_length_1331_cov_164","Ntome_NODE_20683_length_1139_cov_209",96.269,1099,38,3,234,1331,1139,43,0,1799,1097,1096
"55511","Nsylvestris_NODE_17309_length_1331_cov_75","Ntome_NODE_2167_length_4077_cov_278",92.446,1112,50,12,1,1109,22,1102,0,1557,1108,1080
"55538","Nsylvestris_NODE_17319_length_1330_cov_208","Ntome_NODE_9530_length_2266_cov_181",90.648,1080,84,8,49,1114,1973,897,0,1419,1065,1076
"55545","Nsylvestris_NODE_17322_length_1330_cov_89","Ntome_NODE_5823_length_2890_cov_115",83.364,541,56,21,416,926,2567,2031,2.4e-131,470,510,536
"55573","Nsylvestris_NODE_17332_length_1329_cov_19","Ntome_NODE_2843_length_3759_cov_214",80.326,737,98,24,245,968,3353,2651,1.09e-144,514,723,702
"55594","Nsylvestris_NODE_17339_length_1328_cov_167","Ntome_NODE_16385_length_1506_cov_230",93.622,1270,50,6,88,1328,214,1481,0,1868,1240,1267
"55626","Nsylvestris_NODE_17351_length_1327_cov_134","Ntome_NODE_13615_length_1775_cov_152",92.95,1305,73,10,39,1325,1321,18,0,1882,1286,1303
"55629","Nsylvestris_NODE_17353_length_1327_cov_79","Ntome_NODE_17818_length_1373_cov_82",91.82,1308,61,20,43,1325,1287,1,0,1781,1282,1286
"55636","Nsylvestris_NODE_17356_length_1327_cov_16","Ntome_NODE_27591_length_728_cov_143",89.032,310,30,4,631,938,1,308,1.15e-104,381,307,307
"55664","Nsylvestris_NODE_17366_length_1325_cov_180","Ntome_NODE_19371_length_1245_cov_237",95.597,1113,44,5,1,1111,1240,131,0,1779,1110,1109
"55673","Nsylvestris_NODE_17370_length_1325_cov_121","Ntome_NODE_20444_length_1158_cov_96",93.043,1035,48,12,8,1034,1111,93,0,1491,1026,1018
"55674","Nsylvestris_NODE_17371_length_1325_cov_109","Ntome_NODE_33225_length_462_cov_3",80.851,141,19,7,1190,1325,448,311,2.79e-21,104,135,137
"55706","Nsylvestris_NODE_17382_length_1324_cov_114","Ntome_NODE_1665_length_4413_cov_205",91.013,1046,54,12,294,1318,3387,4413,0,1375,1024,1026
"55723","Nsylvestris_NODE_17388_length_1324_cov_51","Ntome_NODE_7245_length_2615_cov_215",79.769,173,34,1,697,869,1049,878,2.14e-27,124,172,171
"55731","Nsylvestris_NODE_17390_length_1324_cov_34","Ntome_NODE_16709_length_1475_cov_269",77.73,467,93,8,273,733,1225,764,5.59e-73,276,460,461
"55732","Nsylvestris_NODE_17391_length_1324_cov_22","Ntome_NODE_5271_length_3014_cov_123",81.567,906,141,15,286,1187,922,39,0,725,901,883
"55733","Nsylvestris_NODE_17392_length_1324_cov_16","Ntome_NODE_8395_length_2428_cov_92",81.851,1102,186,10,177,1269,1706,610,0,915,1092,1096
"55737","Nsylvestris_NODE_17394_length_1323_cov_169","Ntome_NODE_16226_length_1519_cov_32",88.63,1328,107,21,11,1322,1300,1,0,1576,1311,1299
"55744","Nsylvestris_NODE_17398_length_1323_cov_27","Ntome_NODE_1313_length_4714_cov_201",93.41,1305,65,5,13,1301,3382,4681,0,1914,1288,1299
"55748","Nsylvestris_NODE_17400_length_1322_cov_205","Ntome_NODE_38552_length_277_cov_3",97.112,277,8,0,838,1114,1,277,8.57e-131,468,276,276
"55764","Nsylvestris_NODE_17409_length_1322_cov_8","Ntome_NODE_35687_length_348_cov_5",94.737,38,1,1,862,898,187,224,2.2e-07,58.4,36,37
"55789","Nsylvestris_NODE_17419_length_1321_cov_77","Ntome_NODE_13468_length_1789_cov_183",93.75,944,41,7,323,1264,1737,810,0,1400,941,927
"55792","Nsylvestris_NODE_17421_length_1321_cov_31","Ntome_NODE_104_length_8461_cov_276",94.643,56,3,0,1,56,8123,8068,2.8e-16,87.9,55,55
"55811","Nsylvestris_NODE_17429_length_1320_cov_35","Ntome_NODE_17742_length_1380_cov_197",86.621,441,32,10,336,761,543,971,3.98e-129,462,425,428
"55843","Nsylvestris_NODE_17442_length_1319_cov_19","Ntome_NODE_14197_length_1715_cov_258",98.182,55,1,0,1265,1319,731,785,4.65e-19,97.1,54,54
"55847","Nsylvestris_NODE_17444_length_1319_cov_12","Ntome_NODE_17304_length_1420_cov_43",90,80,8,0,1240,1319,860,939,2.78e-21,104,79,79
"55854","Nsylvestris_NODE_17449_length_1318_cov_212","Ntome_NODE_19400_length_1242_cov_244",91.771,1118,63,15,30,1146,1233,144,0,1528,1116,1089
"55855","Nsylvestris_NODE_17450_length_1318_cov_203","Ntome_NODE_7376_length_2589_cov_275",94.418,1272,45,9,65,1318,19,1282,0,1932,1253,1263
"55856","Nsylvestris_NODE_17451_length_1318_cov_181","Ntome_NODE_17842_length_1371_cov_269",91.25,1280,53,16,27,1266,78,1338,0,1688,1239,1260
"55860","Nsylvestris_NODE_17453_length_1318_cov_63","Ntome_NODE_18946_length_1281_cov_69",86.809,1031,122,8,32,1062,1181,165,0,1138,1030,1016
"55865","Nsylvestris_NODE_17455_length_1318_cov_22","Ntome_NODE_5768_length_2904_cov_222",86.83,1306,91,33,40,1318,2853,1602,0,1384,1278,1251
"55886","Nsylvestris_NODE_17466_length_1317_cov_12","Ntome_NODE_3086_length_3663_cov_125",84.622,1203,178,5,117,1317,2126,3323,0,1190,1200,1197
"55900","Nsylvestris_NODE_17470_length_1316_cov_215","Ntome_NODE_9581_length_2256_cov_277",95.37,1231,34,12,107,1316,2150,922,0,1936,1209,1228
"55966","Nsylvestris_NODE_17483_length_1315_cov_190","Ntome_NODE_20654_length_1141_cov_162",92.231,1107,61,10,120,1222,2,1087,0,1544,1102,1085
"55978","Nsylvestris_NODE_17488_length_1314_cov_200","Ntome_NODE_17712_length_1382_cov_277",95.632,1099,47,1,169,1267,1336,239,0,1762,1098,1097
"55988","Nsylvestris_NODE_17494_length_1314_cov_6","Ntome_NODE_5635_length_2931_cov_213",94.733,1310,63,3,5,1314,433,1736,0,2032,1309,1303
"55993","Nsylvestris_NODE_17497_length_1313_cov_210","Ntome_NODE_14687_length_1667_cov_212",92.195,1089,55,19,7,1068,49,1134,0,1513,1061,1085
"56034","Nsylvestris_NODE_17510_length_1312_cov_202","Ntome_NODE_17465_length_1406_cov_253",93.71,1256,43,10,1,1220,101,1356,0,1849,1219,1255
"56038","Nsylvestris_NODE_17512_length_1312_cov_136","Ntome_NODE_16888_length_1457_cov_277",91.808,1294,88,11,26,1311,1351,68,0,1786,1285,1283
"56059","Nsylvestris_NODE_17521_length_1311_cov_61","Ntome_NODE_12476_length_1900_cov_119",93.548,1209,44,10,10,1186,1736,530,0,1770,1176,1206
"56060","Nsylvestris_NODE_17522_length_1311_cov_54","Ntome_NODE_3111_length_3655_cov_146",98.276,58,1,0,1254,1311,412,469,9.93e-21,102,57,57
"56067","Nsylvestris_NODE_17526_length_1311_cov_23","Ntome_NODE_17080_length_1441_cov_114",91.37,1321,73,21,1,1311,102,1391,0,1770,1310,1289
"56079","Nsylvestris_NODE_17532_length_1310_cov_52","Ntome_NODE_30083_length_624_cov_135",80,370,59,5,544,900,368,1,5.56e-68,259,356,367
"56102","Nsylvestris_NODE_17544_length_1309_cov_19","Ntome_NODE_22973_length_985_cov_104",90.37,893,65,9,429,1308,932,48,0,1153,879,884
"56118","Nsylvestris_NODE_17549_length_1308_cov_105","Ntome_NODE_13038_length_1837_cov_90",94.355,1240,70,0,21,1260,1785,546,0,1903,1239,1239
"56125","Nsylvestris_NODE_17553_length_1308_cov_38","Ntome_NODE_21865_length_1057_cov_14",95.902,1025,41,1,270,1294,1,1024,0,1659,1024,1023
"56129","Nsylvestris_NODE_17555_length_1308_cov_25","Ntome_NODE_21624_length_1073_cov_18",94.051,975,58,0,315,1289,997,23,0,1480,974,974
"56136","Nsylvestris_NODE_17558_length_1308_cov_5","Ntome_NODE_12181_length_1936_cov_58",80.716,503,97,0,748,1250,239,741,5.25e-108,392,502,502
"56149","Nsylvestris_NODE_17562_length_1307_cov_194","Ntome_NODE_19206_length_1259_cov_232",90.069,1158,62,13,21,1160,1198,76,0,1452,1139,1122
"56171","Nsylvestris_NODE_17572_length_1306_cov_219","Ntome_NODE_6568_length_2735_cov_210",97.75,889,20,0,1,889,1206,318,0,1531,888,888
"56196","Nsylvestris_NODE_17582_length_1305_cov_132","Ntome_NODE_18278_length_1335_cov_250",96.235,1089,34,3,172,1256,48,1133,0,1777,1084,1085
"56216","Nsylvestris_NODE_17590_length_1304_cov_159","Ntome_NODE_18197_length_1342_cov_286",93.475,1318,38,7,1,1293,48,1342,0,1914,1292,1294
"56217","Nsylvestris_NODE_17591_length_1304_cov_157","Ntome_NODE_17615_length_1392_cov_61",94.768,1166,59,2,96,1260,214,1378,0,1814,1164,1164
"56218","Nsylvestris_NODE_17592_length_1304_cov_96","Ntome_NODE_5929_length_2866_cov_161",92.922,1314,50,14,5,1304,18,1302,0,1871,1299,1284
"56234","Nsylvestris_NODE_17598_length_1302_cov_216","Ntome_NODE_8998_length_2339_cov_241",89.28,1222,86,16,50,1244,2265,1062,0,1489,1194,1203
"56239","Nsylvestris_NODE_17600_length_1303_cov_151","Ntome_NODE_6507_length_2747_cov_150",93.531,1144,61,6,6,1137,2635,1493,0,1690,1131,1142
"56240","Nsylvestris_NODE_17601_length_1303_cov_93","Ntome_NODE_19434_length_1239_cov_163",92.617,1192,68,14,116,1300,1191,13,0,1696,1184,1178
"56244","Nsylvestris_NODE_17603_length_1303_cov_29","Ntome_NODE_22040_length_1046_cov_2",95.92,1054,27,13,52,1100,1,1043,0,1694,1048,1042
"56245","Nsylvestris_NODE_17604_length_1302_cov_206","Ntome_NODE_24441_length_896_cov_212",95.764,897,32,4,103,994,1,896,0,1441,891,895
"56246","Nsylvestris_NODE_17606_length_1302_cov_185","Ntome_NODE_15018_length_1633_cov_196",93.497,1307,49,16,1,1302,316,1591,0,1910,1301,1275
"56280","Nsylvestris_NODE_17618_length_1301_cov_37","Ntome_NODE_12148_length_1940_cov_78",94.876,1132,56,2,70,1200,1940,810,0,1768,1130,1130
"56284","Nsylvestris_NODE_17620_length_1301_cov_31","Ntome_NODE_14874_length_1647_cov_27",96.583,556,19,0,4,559,864,1419,0,922,555,555
"56292","Nsylvestris_NODE_17623_length_1301_cov_17","Ntome_NODE_5315_length_3004_cov_184",90.155,1229,73,21,1,1226,1302,119,0,1555,1225,1183
"56293","Nsylvestris_NODE_17624_length_1301_cov_11","Ntome_NODE_22403_length_1023_cov_7",95.956,989,37,2,24,1009,30,1018,0,1602,985,988
"56316","Nsylvestris_NODE_17632_length_1300_cov_54","Ntome_NODE_8773_length_2374_cov_56",95.981,1269,45,2,1,1266,48,1313,0,2056,1265,1265
"56329","Nsylvestris_NODE_17638_length_1299_cov_104","Ntome_NODE_20956_length_1119_cov_119",94.041,772,44,2,483,1253,1085,315,0,1170,770,770
"56344","Nsylvestris_NODE_17643_length_1299_cov_17","Ntome_NODE_170_length_7622_cov_303",100,55,0,0,1245,1299,6932,6878,9.84e-21,102,54,54
"56357","Nsylvestris_NODE_17648_length_1298_cov_197","Ntome_NODE_29281_length_657_cov_15",81.771,192,27,5,532,723,116,299,2.68e-36,154,191,183
"56358","Nsylvestris_NODE_17649_length_1298_cov_182","Ntome_NODE_7814_length_2522_cov_176",96.185,1101,30,1,11,1111,1138,50,0,1790,1100,1088
"56364","Nsylvestris_NODE_17652_length_1298_cov_106","Ntome_NODE_18243_length_1339_cov_117",91.99,1261,68,21,44,1292,1251,12,0,1738,1248,1239
"56365","Nsylvestris_NODE_17653_length_1298_cov_81","Ntome_NODE_21025_length_1114_cov_24",90.877,1140,50,17,78,1189,1114,1,0,1480,1111,1113
"56393","Nsylvestris_NODE_17666_length_1297_cov_92","Ntome_NODE_30835_length_595_cov_7",96.866,351,7,2,450,797,595,246,8e-166,584,347,349
"56410","Nsylvestris_NODE_17674_length_1296_cov_219","Ntome_NODE_16083_length_1532_cov_261",83.102,864,129,12,249,1099,351,1210,0,771,850,859
"56447","Nsylvestris_NODE_17687_length_1295_cov_107","Ntome_NODE_20522_length_1152_cov_115",94.32,1074,60,1,11,1083,8,1081,0,1644,1072,1073
"56462","Nsylvestris_NODE_17692_length_1295_cov_16","Ntome_NODE_32743_length_495_cov_11",91.86,172,14,0,1096,1267,324,495,1.99e-62,241,171,171
"56486","Nsylvestris_NODE_17701_length_1294_cov_114","Ntome_NODE_13597_length_1777_cov_134",94.358,1223,64,5,51,1269,1288,67,0,1871,1218,1221
"56490","Nsylvestris_NODE_17703_length_1294_cov_59","Ntome_NODE_17467_length_1406_cov_172",93.937,1270,77,0,1,1270,105,1374,0,1919,1269,1269
"56491","Nsylvestris_NODE_17704_length_1294_cov_21","Ntome_NODE_6791_length_2696_cov_127",87.076,472,51,8,587,1054,2136,2601,4.91e-148,525,467,465
"56492","Nsylvestris_NODE_17705_length_1294_cov_20","Ntome_NODE_20113_length_1184_cov_9",84.9,1000,137,8,116,1101,45,1044,0,998,985,999
"56509","Nsylvestris_NODE_17711_length_1294_cov_7","Ntome_NODE_8174_length_2464_cov_56",93.148,1226,78,2,18,1243,1877,658,0,1794,1225,1219
"56528","Nsylvestris_NODE_17718_length_1293_cov_30","Ntome_NODE_15369_length_1596_cov_273",96.364,55,2,0,1,55,1107,1161,2.12e-17,91.6,54,54
"56535","Nsylvestris_NODE_17721_length_1292_cov_206","Ntome_NODE_18089_length_1350_cov_255",95.628,892,35,1,1,888,86,977,0,1428,887,891
"56539","Nsylvestris_NODE_17723_length_1292_cov_158","Ntome_NODE_18395_length_1326_cov_219",94.856,1283,50,6,10,1292,1289,23,0,1989,1282,1266
"56540","Nsylvestris_NODE_17725_length_1292_cov_117","Ntome_NODE_9877_length_2215_cov_283",94.824,483,24,1,217,699,1988,1507,0,752,482,481
"56548","Nsylvestris_NODE_17729_length_1292_cov_22","Ntome_NODE_2162_length_4079_cov_206",95.161,62,3,0,1,62,2810,2749,1.27e-19,99,61,61
"56549","Nsylvestris_NODE_17730_length_1292_cov_8","Ntome_NODE_35725_length_347_cov_4",94.509,346,19,0,695,1040,347,2,8.14e-151,534,345,345
"56573","Nsylvestris_NODE_17736_length_1291_cov_16","Ntome_NODE_9787_length_2227_cov_20",100,55,0,0,1,55,1297,1243,9.78e-21,102,54,54
"56585","Nsylvestris_NODE_17741_length_1290_cov_203","Ntome_NODE_379_length_6398_cov_181",93.661,1120,63,6,171,1288,6339,5226,0,1668,1117,1113
"56592","Nsylvestris_NODE_17743_length_1290_cov_182","Ntome_NODE_5492_length_2963_cov_180",94.946,1207,47,7,1,1202,2037,840,0,1879,1201,1197
"56593","Nsylvestris_NODE_17744_length_1290_cov_179","Ntome_NODE_8088_length_2476_cov_202",87.982,674,50,21,1,652,1734,2398,0,767,651,664
"56596","Nsylvestris_NODE_17746_length_1290_cov_101","Ntome_NODE_19123_length_1265_cov_283",97.222,36,0,1,1249,1283,88,53,5.96e-08,60.2,34,35
"56597","Nsylvestris_NODE_17747_length_1290_cov_63","Ntome_NODE_3269_length_3599_cov_229",93.722,1131,43,16,1,1108,2455,3580,0,1670,1107,1125
"56598","Nsylvestris_NODE_17749_length_1290_cov_33","Ntome_NODE_20301_length_1169_cov_44",90.21,858,42,12,133,951,239,1093,0,1081,818,854
"56605","Nsylvestris_NODE_17752_length_1289_cov_214","Ntome_NODE_20015_length_1191_cov_25",97.101,1104,32,0,136,1239,51,1154,0,1862,1103,1103
"56610","Nsylvestris_NODE_17755_length_1289_cov_183","Ntome_NODE_19163_length_1262_cov_195",92.074,1186,78,7,4,1175,1228,45,0,1655,1171,1183
"56618","Nsylvestris_NODE_17758_length_1289_cov_138","Ntome_NODE_4734_length_3151_cov_223",94.904,1099,55,1,75,1172,1156,58,0,1718,1097,1098
"56629","Nsylvestris_NODE_17762_length_1289_cov_48","Ntome_NODE_18779_length_1294_cov_26",96.364,55,2,0,1,55,698,644,2.11e-17,91.6,54,54
"56630","Nsylvestris_NODE_17763_length_1289_cov_15","Ntome_NODE_33709_length_434_cov_7",86.444,450,27,11,677,1108,434,1,3.89e-129,462,431,433
"56644","Nsylvestris_NODE_17769_length_1288_cov_194","Ntome_NODE_23030_length_981_cov_251",93.048,935,59,4,19,951,981,51,0,1362,932,930
"56647","Nsylvestris_NODE_17771_length_1288_cov_169","Ntome_NODE_13195_length_1821_cov_240",93.233,1197,60,7,96,1285,49,1231,0,1742,1189,1182
"56662","Nsylvestris_NODE_17777_length_1288_cov_25","Ntome_NODE_26785_length_768_cov_230",98.182,55,1,0,1,55,457,403,4.54e-19,97.1,54,54
"56666","Nsylvestris_NODE_17779_length_1287_cov_214","Ntome_NODE_2724_length_3803_cov_287",95.234,1154,32,10,6,1155,3798,2664,0,1805,1149,1134
"56683","Nsylvestris_NODE_17784_length_1287_cov_107","Ntome_NODE_18714_length_1299_cov_204",93.169,1215,63,7,9,1204,1,1214,0,1766,1195,1213
"56688","Nsylvestris_NODE_17788_length_1287_cov_62","Ntome_NODE_17764_length_1378_cov_201",94.798,1288,50,8,1,1287,1346,75,0,1991,1286,1271
"56691","Nsylvestris_NODE_17790_length_1287_cov_27","Ntome_NODE_2938_length_3722_cov_185",92.675,1297,71,10,1,1287,3260,1978,0,1847,1286,1282
"56695","Nsylvestris_NODE_17792_length_1287_cov_12","Ntome_NODE_18700_length_1301_cov_28",94.704,1284,43,12,4,1273,3,1275,0,1971,1269,1272
"56720","Nsylvestris_NODE_17800_length_1286_cov_154","Ntome_NODE_19604_length_1225_cov_236",93.644,1117,57,7,153,1260,1176,65,0,1657,1107,1111
"56724","Nsylvestris_NODE_17802_length_1286_cov_132","Ntome_NODE_26495_length_782_cov_250",97.5,40,0,1,1,40,471,509,3.55e-10,67.6,39,38
"56731","Nsylvestris_NODE_17805_length_1286_cov_57","Ntome_NODE_14311_length_1704_cov_115",92.827,1171,38,15,92,1239,1165,18,0,1655,1147,1147
"56732","Nsylvestris_NODE_17806_length_1286_cov_41","Ntome_NODE_21247_length_1099_cov_13",89.447,199,18,2,1048,1244,270,73,1.18e-64,248,196,197
"56751","Nsylvestris_NODE_17813_length_1285_cov_171","Ntome_NODE_18583_length_1309_cov_270",94.01,1202,61,7,89,1285,1257,62,0,1810,1196,1195
"56779","Nsylvestris_NODE_17824_length_1284_cov_70","Ntome_NODE_18638_length_1305_cov_106",95.133,1089,41,5,7,1092,1129,50,0,1707,1085,1079
"56820","Nsylvestris_NODE_17839_length_1283_cov_9","Ntome_NODE_1405_length_4626_cov_102",87.431,1265,92,29,44,1250,2641,3896,0,1393,1206,1255
"56824","Nsylvestris_NODE_17841_length_1282_cov_220","Ntome_NODE_15759_length_1562_cov_255",94.269,1204,49,11,51,1235,1289,87,0,1823,1184,1202
"56856","Nsylvestris_NODE_17852_length_1281_cov_218","Ntome_NODE_18630_length_1305_cov_278",96.822,1227,31,6,45,1264,1234,9,0,2043,1219,1225
"56865","Nsylvestris_NODE_17856_length_1281_cov_77","Ntome_NODE_22298_length_1028_cov_49",85.899,1007,84,19,289,1264,980,1,0,1020,975,979
"56870","Nsylvestris_NODE_17858_length_1281_cov_37","Ntome_NODE_8319_length_2439_cov_173",95.082,61,2,1,1222,1281,649,709,1.62e-18,95.3,59,60
"56886","Nsylvestris_NODE_17867_length_1279_cov_223","Ntome_NODE_9302_length_2294_cov_249",92.205,1270,45,13,1,1245,1035,2275,0,1748,1244,1240
"56918","Nsylvestris_NODE_17879_length_1278_cov_210","Ntome_NODE_17123_length_1437_cov_279",97.074,1128,27,5,133,1258,314,1437,0,1895,1125,1123
"56928","Nsylvestris_NODE_17883_length_1278_cov_156","Ntome_NODE_1507_length_4529_cov_202",96.624,1244,29,6,1,1234,1573,333,0,2052,1233,1240
"56936","Nsylvestris_NODE_17888_length_1278_cov_9","Ntome_NODE_818_length_5356_cov_235",75.845,799,138,20,134,917,3704,2946,6.73e-97,355,783,758
"56937","Nsylvestris_NODE_17889_length_1275_cov_226","Ntome_NODE_15676_length_1573_cov_263",98.129,1176,20,1,57,1232,1426,253,0,2049,1175,1173
"56938","Nsylvestris_NODE_17890_length_1277_cov_218","Ntome_NODE_17781_length_1376_cov_231",96.653,1255,42,0,1,1255,90,1344,0,2085,1254,1254
"56957","Nsylvestris_NODE_17896_length_1277_cov_114","Ntome_NODE_21810_length_1060_cov_105",92.373,944,42,11,281,1220,1012,95,0,1317,939,917
"56962","Nsylvestris_NODE_17899_length_1277_cov_58","Ntome_NODE_1242_length_4789_cov_105",93.878,49,2,1,732,779,4090,4138,7.58e-12,73.1,47,48
"56968","Nsylvestris_NODE_17903_length_1276_cov_186","Ntome_NODE_18771_length_1294_cov_231",92.054,1271,69,13,12,1276,1261,17,0,1759,1264,1244
"56982","Nsylvestris_NODE_17910_length_1276_cov_62","Ntome_NODE_22092_length_1042_cov_16",93.103,638,41,3,480,1116,1,636,0,931,636,635
"56986","Nsylvestris_NODE_17912_length_1276_cov_55","Ntome_NODE_33409_length_451_cov_4",91.814,452,35,2,574,1024,1,451,3.58e-179,628,450,450
"57002","Nsylvestris_NODE_17918_length_1275_cov_85","Ntome_NODE_15841_length_1554_cov_190",92.747,1227,54,10,68,1275,1269,59,0,1740,1207,1210
"57003","Nsylvestris_NODE_17919_length_1275_cov_69","Ntome_NODE_34421_length_399_cov_4",93.155,336,23,0,258,593,336,1,1.36e-138,494,335,335
"57004","Nsylvestris_NODE_17920_length_1275_cov_60","Ntome_NODE_13595_length_1777_cov_141",94.041,1225,71,2,1,1224,1591,368,0,1857,1223,1223
"57010","Nsylvestris_NODE_17922_length_1275_cov_39","Ntome_NODE_22569_length_1012_cov_1",86.537,1025,78,25,132,1131,1,990,0,1074,999,989
"57011","Nsylvestris_NODE_17923_length_1275_cov_35","Ntome_NODE_17597_length_1394_cov_18",93.064,1211,77,5,35,1239,2,1211,0,1764,1204,1209
"57016","Nsylvestris_NODE_17925_length_1275_cov_8","Ntome_NODE_8469_length_2417_cov_108",91.532,1240,86,13,48,1275,1613,381,0,1690,1227,1232
"57057","Nsylvestris_NODE_17938_length_1273_cov_69","Ntome_NODE_16966_length_1451_cov_236",92.47,1235,68,13,47,1273,184,1401,0,1742,1226,1217
"57060","Nsylvestris_NODE_17940_length_1273_cov_47","Ntome_NODE_493_length_6034_cov_144",93.122,1134,70,6,1,1126,4623,5756,0,1655,1125,1133
"57067","Nsylvestris_NODE_17943_length_1273_cov_28","Ntome_NODE_14229_length_1712_cov_85",97.174,1203,34,0,71,1273,394,1596,0,2034,1202,1202
"57073","Nsylvestris_NODE_17946_length_1272_cov_207","Ntome_NODE_19505_length_1233_cov_276",92.025,1141,75,11,22,1159,45,1172,0,1589,1137,1127
"57074","Nsylvestris_NODE_17947_length_1272_cov_207","Ntome_NODE_19696_length_1218_cov_229",93.043,1150,49,10,43,1178,83,1215,0,1652,1135,1132
"57104","Nsylvestris_NODE_17960_length_1271_cov_150","Ntome_NODE_16962_length_1451_cov_261",98.305,59,1,0,1,59,587,645,2.68e-21,104,58,58
"57105","Nsylvestris_NODE_17961_length_1271_cov_140","Ntome_NODE_17141_length_1436_cov_99",95.64,1078,31,4,25,1093,1207,137,0,1716,1068,1070
"57106","Nsylvestris_NODE_17962_length_1271_cov_138","Ntome_NODE_16887_length_1457_cov_278",92.389,1235,61,10,5,1227,1,1214,0,1729,1222,1213
