"","Query.seq.ID","n"
"4730","Ntome_NODE_15997_length_1539_cov_177",4
"4731","Ntome_NODE_16_length_12024_cov_84",4
"4732","Ntome_NODE_1600_length_4453_cov_70",4
"4733","Ntome_NODE_16004_length_1538_cov_267",4
"4734","Ntome_NODE_16009_length_1538_cov_119",4
"4735","Ntome_NODE_16012_length_1538_cov_52",4
"4736","Ntome_NODE_16013_length_1538_cov_31",4
"4737","Ntome_NODE_1603_length_4450_cov_273",4
"4738","Ntome_NODE_16031_length_1536_cov_280",4
"4739","Ntome_NODE_16033_length_1536_cov_271",4
"4740","Ntome_NODE_16034_length_1536_cov_245",4
"4741","Ntome_NODE_1604_length_4447_cov_213",4
"4742","Ntome_NODE_16042_length_1530_cov_11",4
"4743","Ntome_NODE_16049_length_1535_cov_134",4
"4744","Ntome_NODE_16050_length_1535_cov_104",4
"4745","Ntome_NODE_16051_length_1535_cov_66",4
"4746","Ntome_NODE_16073_length_1533_cov_100",4
"4747","Ntome_NODE_16078_length_1533_cov_24",4
"4748","Ntome_NODE_1608_length_4447_cov_266",4
"4749","Ntome_NODE_16090_length_1532_cov_44",4
"4750","Ntome_NODE_16106_length_1530_cov_245",4
"4751","Ntome_NODE_16107_length_1530_cov_245",4
"4752","Ntome_NODE_16108_length_1530_cov_233",4
"4753","Ntome_NODE_16110_length_1530_cov_126",4
"4754","Ntome_NODE_16122_length_1529_cov_152",4
"4755","Ntome_NODE_16136_length_1528_cov_25",4
"4756","Ntome_NODE_16165_length_1525_cov_18",4
"4757","Ntome_NODE_16166_length_1525_cov_9",4
"4758","Ntome_NODE_16183_length_1523_cov_62",4
"4759","Ntome_NODE_16184_length_1522_cov_271",4
"4760","Ntome_NODE_16188_length_1522_cov_76",4
"4761","Ntome_NODE_1620_length_4438_cov_114",4
"4762","Ntome_NODE_16204_length_1521_cov_17",4
"4763","Ntome_NODE_16207_length_1520_cov_177",4
"4764","Ntome_NODE_16215_length_1520_cov_12",4
"4765","Ntome_NODE_16217_length_1519_cov_285",4
"4766","Ntome_NODE_16229_length_1518_cov_231",4
"4767","Ntome_NODE_16233_length_1518_cov_40",4
"4768","Ntome_NODE_16235_length_1518_cov_7",4
"4769","Ntome_NODE_16237_length_1517_cov_291",4
"4770","Ntome_NODE_16253_length_1516_cov_261",4
"4771","Ntome_NODE_16254_length_1516_cov_253",4
"4772","Ntome_NODE_16266_length_1515_cov_69",4
"4773","Ntome_NODE_16267_length_1515_cov_60",4
"4774","Ntome_NODE_16278_length_1514_cov_144",4
"4775","Ntome_NODE_16284_length_1514_cov_10",4
"4776","Ntome_NODE_1630_length_4434_cov_264",4
"4777","Ntome_NODE_16309_length_1510_cov_297",4
"4778","Ntome_NODE_1631_length_4434_cov_174",4
"4779","Ntome_NODE_16311_length_1511_cov_271",4
"4780","Ntome_NODE_16316_length_1511_cov_203",4
"4781","Ntome_NODE_16317_length_1511_cov_146",4
"4782","Ntome_NODE_1632_length_4432_cov_251",4
"4783","Ntome_NODE_16323_length_1510_cov_272",4
"4784","Ntome_NODE_1633_length_4432_cov_229",4
"4785","Ntome_NODE_16330_length_1510_cov_146",4
"4786","Ntome_NODE_16333_length_1510_cov_69",4
"4787","Ntome_NODE_16335_length_1509_cov_300",4
"4788","Ntome_NODE_16346_length_1509_cov_34",4
"4789","Ntome_NODE_16356_length_1508_cov_222",4
"4790","Ntome_NODE_16357_length_1508_cov_210",4
"4791","Ntome_NODE_16359_length_1508_cov_91",4
"4792","Ntome_NODE_16364_length_1508_cov_33",4
"4793","Ntome_NODE_16365_length_1508_cov_17",4
"4794","Ntome_NODE_16382_length_1506_cov_276",4
"4795","Ntome_NODE_1639_length_4429_cov_164",4
"4796","Ntome_NODE_16393_length_1505_cov_292",4
"4797","Ntome_NODE_1640_length_4427_cov_93",4
"4798","Ntome_NODE_16401_length_1505_cov_29",4
"4799","Ntome_NODE_16403_length_1505_cov_20",4
"4800","Ntome_NODE_16424_length_1503_cov_55",4
"4801","Ntome_NODE_1643_length_4426_cov_44",4
"4802","Ntome_NODE_16448_length_1501_cov_146",4
"4803","Ntome_NODE_16467_length_1499_cov_159",4
"4804","Ntome_NODE_16468_length_1499_cov_129",4
"4805","Ntome_NODE_16472_length_1498_cov_298",4
"4806","Ntome_NODE_16475_length_1498_cov_253",4
"4807","Ntome_NODE_16482_length_1498_cov_18",4
"4808","Ntome_NODE_16483_length_1497_cov_15",4
"4809","Ntome_NODE_16487_length_1497_cov_196",4
"4810","Ntome_NODE_16496_length_1497_cov_18",4
"4811","Ntome_NODE_16497_length_1496_cov_283",4
"4812","Ntome_NODE_16498_length_1496_cov_238",4
"4813","Ntome_NODE_16499_length_1496_cov_228",4
"4814","Ntome_NODE_16501_length_1496_cov_217",4
"4815","Ntome_NODE_16507_length_1496_cov_50",4
"4816","Ntome_NODE_16508_length_1496_cov_47",4
"4817","Ntome_NODE_1651_length_4421_cov_113",4
"4818","Ntome_NODE_16515_length_1495_cov_22",4
"4819","Ntome_NODE_16538_length_1493_cov_158",4
"4820","Ntome_NODE_16547_length_1492_cov_111",4
"4821","Ntome_NODE_16558_length_1490_cov_292",4
"4822","Ntome_NODE_1656_length_4419_cov_127",4
"4823","Ntome_NODE_16562_length_1490_cov_141",4
"4824","Ntome_NODE_1657_length_4417_cov_136",4
"4825","Ntome_NODE_16580_length_1489_cov_16",4
"4826","Ntome_NODE_16585_length_1488_cov_83",4
"4827","Ntome_NODE_16592_length_1487_cov_232",4
"4828","Ntome_NODE_16593_length_1487_cov_225",4
"4829","Ntome_NODE_16597_length_1487_cov_137",4
"4830","Ntome_NODE_1660_length_4416_cov_95",4
"4831","Ntome_NODE_16605_length_1486_cov_99",4
"4832","Ntome_NODE_16611_length_1485_cov_230",4
"4833","Ntome_NODE_16620_length_1484_cov_251",4
"4834","Ntome_NODE_16621_length_1484_cov_249",4
"4835","Ntome_NODE_16626_length_1484_cov_107",4
"4836","Ntome_NODE_16628_length_1484_cov_69",4
"4837","Ntome_NODE_16631_length_1483_cov_303",4
"4838","Ntome_NODE_1664_length_4413_cov_245",4
"4839","Ntome_NODE_16645_length_1482_cov_233",4
"4840","Ntome_NODE_16661_length_1480_cov_279",4
"4841","Ntome_NODE_16665_length_1480_cov_79",4
"4842","Ntome_NODE_16670_length_1479_cov_139",4
"4843","Ntome_NODE_16675_length_1478_cov_294",4
"4844","Ntome_NODE_16680_length_1478_cov_72",4
"4845","Ntome_NODE_1669_length_4409_cov_305",4
"4846","Ntome_NODE_167_length_7646_cov_164",4
"4847","Ntome_NODE_1670_length_4409_cov_147",4
"4848","Ntome_NODE_16700_length_1476_cov_273",4
"4849","Ntome_NODE_16702_length_1476_cov_222",4
"4850","Ntome_NODE_16705_length_1476_cov_128",4
"4851","Ntome_NODE_16722_length_1474_cov_271",4
"4852","Ntome_NODE_16724_length_1474_cov_122",4
"4853","Ntome_NODE_16734_length_1473_cov_24",4
"4854","Ntome_NODE_1674_length_4407_cov_133",4
"4855","Ntome_NODE_16746_length_1471_cov_251",4
"4856","Ntome_NODE_16753_length_1470_cov_276",4
"4857","Ntome_NODE_16755_length_1470_cov_270",4
"4858","Ntome_NODE_16761_length_1469_cov_283",4
"4859","Ntome_NODE_16764_length_1469_cov_180",4
"4860","Ntome_NODE_16783_length_1468_cov_26",4
"4861","Ntome_NODE_16784_length_1467_cov_297",4
"4862","Ntome_NODE_16789_length_1467_cov_189",4
"4863","Ntome_NODE_1679_length_4403_cov_151",4
"4864","Ntome_NODE_16794_length_1466_cov_255",4
"4865","Ntome_NODE_16795_length_1466_cov_240",4
"4866","Ntome_NODE_16805_length_1465_cov_243",4
"4867","Ntome_NODE_1681_length_4401_cov_275",4
"4868","Ntome_NODE_16817_length_1464_cov_156",4
"4869","Ntome_NODE_1682_length_4400_cov_175",4
"4870","Ntome_NODE_16824_length_1463_cov_175",4
"4871","Ntome_NODE_16825_length_1463_cov_149",4
"4872","Ntome_NODE_16827_length_1463_cov_21",4
"4873","Ntome_NODE_16835_length_1462_cov_30",4
"4874","Ntome_NODE_16841_length_1460_cov_111",4
"4875","Ntome_NODE_16843_length_1461_cov_95",4
"4876","Ntome_NODE_16849_length_1461_cov_11",4
"4877","Ntome_NODE_16855_length_1460_cov_157",4
"4878","Ntome_NODE_16857_length_1460_cov_73",4
"4879","Ntome_NODE_1686_length_4395_cov_278",4
"4880","Ntome_NODE_16866_length_1459_cov_233",4
"4881","Ntome_NODE_1688_length_4387_cov_234",4
"4882","Ntome_NODE_16880_length_1458_cov_58",4
"4883","Ntome_NODE_16891_length_1457_cov_144",4
"4884","Ntome_NODE_16894_length_1457_cov_48",4
"4885","Ntome_NODE_169_length_7634_cov_210",4
"4886","Ntome_NODE_16900_length_1456_cov_306",4
"4887","Ntome_NODE_16903_length_1456_cov_214",4
"4888","Ntome_NODE_16906_length_1456_cov_196",4
"4889","Ntome_NODE_16910_length_1456_cov_29",4
"4890","Ntome_NODE_16912_length_1455_cov_306",4
"4891","Ntome_NODE_16917_length_1455_cov_241",4
"4892","Ntome_NODE_16933_length_1453_cov_283",4
"4893","Ntome_NODE_16937_length_1453_cov_243",4
"4894","Ntome_NODE_16939_length_1453_cov_206",4
"4895","Ntome_NODE_16948_length_1452_cov_287",4
"4896","Ntome_NODE_16968_length_1451_cov_215",4
"4897","Ntome_NODE_16969_length_1451_cov_193",4
"4898","Ntome_NODE_16982_length_1450_cov_221",4
"4899","Ntome_NODE_1699_length_4385_cov_99",4
"4900","Ntome_NODE_16997_length_1449_cov_23",4
"4901","Ntome_NODE_1700_length_4382_cov_285",4
"4902","Ntome_NODE_17007_length_1448_cov_44",4
"4903","Ntome_NODE_17010_length_1447_cov_281",4
"4904","Ntome_NODE_17030_length_1446_cov_41",4
"4905","Ntome_NODE_17042_length_1444_cov_135",4
"4906","Ntome_NODE_17050_length_1443_cov_285",4
"4907","Ntome_NODE_17055_length_1443_cov_90",4
"4908","Ntome_NODE_17057_length_1443_cov_79",4
"4909","Ntome_NODE_1706_length_4376_cov_257",4
"4910","Ntome_NODE_17063_length_1442_cov_177",4
"4911","Ntome_NODE_17064_length_1442_cov_155",4
"4912","Ntome_NODE_17070_length_1442_cov_26",4
"4913","Ntome_NODE_17074_length_1441_cov_248",4
"4914","Ntome_NODE_17076_length_1441_cov_222",4
"4915","Ntome_NODE_1709_length_4375_cov_228",4
"4916","Ntome_NODE_17091_length_1440_cov_140",4
"4917","Ntome_NODE_1710_length_4374_cov_103",4
"4918","Ntome_NODE_17118_length_1438_cov_65",4
"4919","Ntome_NODE_17150_length_1435_cov_86",4
"4920","Ntome_NODE_17163_length_1434_cov_86",4
"4921","Ntome_NODE_17168_length_1433_cov_282",4
"4922","Ntome_NODE_1717_length_4368_cov_51",4
"4923","Ntome_NODE_17172_length_1433_cov_199",4
"4924","Ntome_NODE_17177_length_1432_cov_269",4
"4925","Ntome_NODE_17178_length_1432_cov_178",4
"4926","Ntome_NODE_17184_length_1431_cov_97",4
"4927","Ntome_NODE_17189_length_1431_cov_4",4
"4928","Ntome_NODE_1721_length_4366_cov_178",4
"4929","Ntome_NODE_17217_length_1428_cov_148",4
"4930","Ntome_NODE_17220_length_1428_cov_101",4
"4931","Ntome_NODE_17226_length_1427_cov_268",4
"4932","Ntome_NODE_1723_length_4361_cov_214",4
"4933","Ntome_NODE_17230_length_1427_cov_121",4
"4934","Ntome_NODE_1724_length_4360_cov_97",4
"4935","Ntome_NODE_17240_length_1426_cov_222",4
"4936","Ntome_NODE_17246_length_1425_cov_156",4
"4937","Ntome_NODE_17253_length_1424_cov_288",4
"4938","Ntome_NODE_17254_length_1424_cov_229",4
"4939","Ntome_NODE_17256_length_1424_cov_142",4
"4940","Ntome_NODE_17266_length_1423_cov_252",4
"4941","Ntome_NODE_17268_length_1423_cov_177",4
"4942","Ntome_NODE_1727_length_4359_cov_150",4
"4943","Ntome_NODE_17272_length_1422_cov_275",4
"4944","Ntome_NODE_17317_length_1419_cov_42",4
"4945","Ntome_NODE_17326_length_1418_cov_35",4
"4946","Ntome_NODE_17331_length_1417_cov_273",4
"4947","Ntome_NODE_17339_length_1417_cov_38",4
"4948","Ntome_NODE_1734_length_4356_cov_276",4
"4949","Ntome_NODE_17348_length_1416_cov_269",4
"4950","Ntome_NODE_1735_length_4356_cov_149",4
"4951","Ntome_NODE_17362_length_1415_cov_258",4
"4952","Ntome_NODE_17371_length_1415_cov_20",4
"4953","Ntome_NODE_17376_length_1414_cov_210",4
"4954","Ntome_NODE_174_length_7596_cov_181",4
"4955","Ntome_NODE_17405_length_1411_cov_263",4
"4956","Ntome_NODE_17407_length_1411_cov_246",4
"4957","Ntome_NODE_17408_length_1411_cov_231",4
"4958","Ntome_NODE_17410_length_1411_cov_188",4
"4959","Ntome_NODE_17417_length_1410_cov_216",4
"4960","Ntome_NODE_1742_length_4352_cov_47",4
"4961","Ntome_NODE_17422_length_1410_cov_108",4
"4962","Ntome_NODE_17426_length_1409_cov_259",4
"4963","Ntome_NODE_17434_length_1409_cov_30",4
"4964","Ntome_NODE_17436_length_1408_cov_322",4
"4965","Ntome_NODE_1746_length_4348_cov_187",4
"4966","Ntome_NODE_17460_length_1407_cov_32",4
"4967","Ntome_NODE_17468_length_1406_cov_58",4
"4968","Ntome_NODE_17476_length_1405_cov_262",4
"4969","Ntome_NODE_17479_length_1405_cov_200",4
"4970","Ntome_NODE_17481_length_1405_cov_110",4
"4971","Ntome_NODE_17482_length_1405_cov_95",4
"4972","Ntome_NODE_17486_length_1404_cov_282",4
"4973","Ntome_NODE_17490_length_1404_cov_255",4
"4974","Ntome_NODE_175_length_7589_cov_297",4
"4975","Ntome_NODE_17500_length_1403_cov_229",4
"4976","Ntome_NODE_17501_length_1403_cov_139",4
"4977","Ntome_NODE_1751_length_4343_cov_283",4
"4978","Ntome_NODE_17520_length_1401_cov_97",4
"4979","Ntome_NODE_17533_length_1399_cov_266",4
"4980","Ntome_NODE_17546_length_1398_cov_217",4
"4981","Ntome_NODE_17553_length_1398_cov_32",4
"4982","Ntome_NODE_17564_length_1396_cov_226",4
"4983","Ntome_NODE_17567_length_1396_cov_133",4
"4984","Ntome_NODE_17577_length_1395_cov_287",4
"4985","Ntome_NODE_1758_length_4336_cov_160",4
"4986","Ntome_NODE_17580_length_1395_cov_67",4
"4987","Ntome_NODE_17591_length_1394_cov_65",4
"4988","Ntome_NODE_17592_length_1394_cov_58",4
"4989","Ntome_NODE_1760_length_4336_cov_89",4
"4990","Ntome_NODE_17613_length_1392_cov_118",4
"4991","Ntome_NODE_17623_length_1391_cov_156",4
"4992","Ntome_NODE_17630_length_1390_cov_266",4
"4993","Ntome_NODE_17637_length_1389_cov_296",4
"4994","Ntome_NODE_1764_length_4334_cov_296",4
"4995","Ntome_NODE_17646_length_1389_cov_28",4
"4996","Ntome_NODE_17654_length_1388_cov_46",4
"4997","Ntome_NODE_1766_length_4334_cov_186",4
"4998","Ntome_NODE_17660_length_1387_cov_172",4
"4999","Ntome_NODE_17662_length_1387_cov_135",4
"5000","Ntome_NODE_17665_length_1387_cov_24",4
"5001","Ntome_NODE_17686_length_1385_cov_87",4
"5002","Ntome_NODE_17696_length_1384_cov_256",4
"5003","Ntome_NODE_17722_length_1381_cov_249",4
"5004","Ntome_NODE_17723_length_1381_cov_198",4
"5005","Ntome_NODE_17733_length_1381_cov_12",4
"5006","Ntome_NODE_17739_length_1380_cov_248",4
"5007","Ntome_NODE_17745_length_1380_cov_51",4
"5008","Ntome_NODE_1775_length_4329_cov_167",4
"5009","Ntome_NODE_17751_length_1379_cov_255",4
"5010","Ntome_NODE_17752_length_1379_cov_220",4
"5011","Ntome_NODE_17755_length_1379_cov_112",4
"5012","Ntome_NODE_17783_length_1376_cov_153",4
"5013","Ntome_NODE_17785_length_1376_cov_104",4
"5014","Ntome_NODE_17790_length_1375_cov_262",4
"5015","Ntome_NODE_17795_length_1375_cov_99",4
"5016","Ntome_NODE_17797_length_1375_cov_24",4
"5017","Ntome_NODE_17803_length_1374_cov_184",4
"5018","Ntome_NODE_1781_length_4325_cov_191",4
"5019","Ntome_NODE_17824_length_1373_cov_13",4
"5020","Ntome_NODE_17827_length_1372_cov_282",4
"5021","Ntome_NODE_1783_length_4322_cov_129",4
"5022","Ntome_NODE_17836_length_1372_cov_105",4
"5023","Ntome_NODE_17837_length_1372_cov_68",4
"5024","Ntome_NODE_1784_length_4322_cov_114",4
"5025","Ntome_NODE_17846_length_1371_cov_174",4
"5026","Ntome_NODE_17847_length_1371_cov_138",4
"5027","Ntome_NODE_17848_length_1371_cov_84",4
"5028","Ntome_NODE_1786_length_4322_cov_234",4
"5029","Ntome_NODE_17870_length_1369_cov_216",4
"5030","Ntome_NODE_17878_length_1369_cov_9",4
"5031","Ntome_NODE_1788_length_4321_cov_137",4
"5032","Ntome_NODE_17882_length_1368_cov_239",4
"5033","Ntome_NODE_17883_length_1368_cov_91",4
"5034","Ntome_NODE_17891_length_1367_cov_184",4
"5035","Ntome_NODE_1790_length_4319_cov_118",4
"5036","Ntome_NODE_17906_length_1366_cov_31",4
"5037","Ntome_NODE_1791_length_4318_cov_199",4
"5038","Ntome_NODE_17921_length_1365_cov_17",4
"5039","Ntome_NODE_17929_length_1364_cov_166",4
"5040","Ntome_NODE_17963_length_1361_cov_248",4
"5041","Ntome_NODE_17966_length_1361_cov_52",4
"5042","Ntome_NODE_17976_length_1360_cov_67",4
"5043","Ntome_NODE_17979_length_1360_cov_37",4
"5044","Ntome_NODE_1798_length_4311_cov_123",4
"5045","Ntome_NODE_17980_length_1360_cov_29",4
"5046","Ntome_NODE_18016_length_1356_cov_175",4
"5047","Ntome_NODE_18022_length_1356_cov_40",4
"5048","Ntome_NODE_18026_length_1355_cov_321",4
"5049","Ntome_NODE_18032_length_1355_cov_180",4
"5050","Ntome_NODE_18038_length_1355_cov_19",4
"5051","Ntome_NODE_18065_length_1351_cov_276",4
"5052","Ntome_NODE_18068_length_1352_cov_106",4
"5053","Ntome_NODE_1807_length_4303_cov_83",4
"5054","Ntome_NODE_18072_length_1351_cov_28",4
"5055","Ntome_NODE_18073_length_1351_cov_267",4
"5056","Ntome_NODE_18092_length_1350_cov_220",4
"5057","Ntome_NODE_181_length_7557_cov_70",4
"5058","Ntome_NODE_1810_length_4300_cov_99",4
"5059","Ntome_NODE_18109_length_1349_cov_250",4
"5060","Ntome_NODE_18110_length_1349_cov_226",4
"5061","Ntome_NODE_18114_length_1349_cov_102",4
"5062","Ntome_NODE_18115_length_1349_cov_98",4
"5063","Ntome_NODE_18148_length_1347_cov_31",4
"5064","Ntome_NODE_1815_length_4296_cov_168",4
"5065","Ntome_NODE_18150_length_1347_cov_21",4
"5066","Ntome_NODE_18157_length_1346_cov_251",4
"5067","Ntome_NODE_18164_length_1346_cov_51",4
"5068","Ntome_NODE_1817_length_4296_cov_61",4
"5069","Ntome_NODE_18170_length_1345_cov_121",4
"5070","Ntome_NODE_18178_length_1344_cov_130",4
"5071","Ntome_NODE_1818_length_4295_cov_208",4
"5072","Ntome_NODE_18189_length_1343_cov_247",4
"5073","Ntome_NODE_182_length_7550_cov_156",4
"5074","Ntome_NODE_18201_length_1342_cov_168",4
"5075","Ntome_NODE_18206_length_1342_cov_41",4
"5076","Ntome_NODE_1821_length_4294_cov_206",4
"5077","Ntome_NODE_18223_length_1340_cov_275",4
"5078","Ntome_NODE_18226_length_1340_cov_195",4
"5079","Ntome_NODE_18227_length_1340_cov_163",4
"5080","Ntome_NODE_18239_length_1339_cov_256",4
"5081","Ntome_NODE_1825_length_4292_cov_101",4
"5082","Ntome_NODE_18251_length_1338_cov_245",4
"5083","Ntome_NODE_18256_length_1338_cov_25",4
"5084","Ntome_NODE_18267_length_1336_cov_288",4
"5085","Ntome_NODE_18269_length_1336_cov_240",4
"5086","Ntome_NODE_18277_length_1335_cov_265",4
"5087","Ntome_NODE_18280_length_1335_cov_217",4
"5088","Ntome_NODE_18284_length_1335_cov_76",4
"5089","Ntome_NODE_18290_length_1334_cov_278",4
"5090","Ntome_NODE_1830_length_4287_cov_95",4
"5091","Ntome_NODE_18302_length_1333_cov_293",4
"5092","Ntome_NODE_18309_length_1333_cov_26",4
"5093","Ntome_NODE_18334_length_1331_cov_266",4
"5094","Ntome_NODE_1834_length_4284_cov_83",4
"5095","Ntome_NODE_1835_length_4283_cov_284",4
"5096","Ntome_NODE_18352_length_1329_cov_289",4
"5097","Ntome_NODE_18353_length_1329_cov_286",4
"5098","Ntome_NODE_1836_length_4283_cov_272",4
"5099","Ntome_NODE_18367_length_1328_cov_300",4
"5100","Ntome_NODE_18392_length_1326_cov_273",4
"5101","Ntome_NODE_18397_length_1326_cov_37",4
"5102","Ntome_NODE_18402_length_1325_cov_203",4
"5103","Ntome_NODE_18421_length_1324_cov_15",4
"5104","Ntome_NODE_18423_length_1324_cov_10",4
"5105","Ntome_NODE_18430_length_1323_cov_93",4
"5106","Ntome_NODE_18439_length_1322_cov_72",4
"5107","Ntome_NODE_1844_length_4277_cov_98",4
"5108","Ntome_NODE_18459_length_1320_cov_232",4
"5109","Ntome_NODE_18462_length_1320_cov_191",4
"5110","Ntome_NODE_18467_length_1320_cov_25",4
"5111","Ntome_NODE_18469_length_1320_cov_11",4
"5112","Ntome_NODE_1848_length_4274_cov_65",4
"5113","Ntome_NODE_18486_length_1316_cov_32",4
"5114","Ntome_NODE_18488_length_1318_cov_20",4
"5115","Ntome_NODE_1849_length_4271_cov_246",4
"5116","Ntome_NODE_18498_length_1317_cov_178",4
"5117","Ntome_NODE_185_length_7514_cov_277",4
"5118","Ntome_NODE_1850_length_4271_cov_153",4
"5119","Ntome_NODE_18509_length_1316_cov_63",4
"5120","Ntome_NODE_18511_length_1316_cov_34",4
"5121","Ntome_NODE_18524_length_1314_cov_262",4
"5122","Ntome_NODE_18541_length_1312_cov_249",4
"5123","Ntome_NODE_18547_length_1312_cov_27",4
"5124","Ntome_NODE_18552_length_1311_cov_260",4
"5125","Ntome_NODE_18556_length_1311_cov_151",4
"5126","Ntome_NODE_18563_length_1311_cov_35",4
"5127","Ntome_NODE_18565_length_1311_cov_26",4
"5128","Ntome_NODE_18577_length_1310_cov_102",4
"5129","Ntome_NODE_18596_length_1312_cov_5",4
"5130","Ntome_NODE_1860_length_4265_cov_140",4
"5131","Ntome_NODE_18602_length_1308_cov_168",4
"5132","Ntome_NODE_18603_length_1308_cov_89",4
"5133","Ntome_NODE_18606_length_1308_cov_33",4
"5134","Ntome_NODE_18613_length_1307_cov_129",4
"5135","Ntome_NODE_18615_length_1307_cov_31",4
"5136","Ntome_NODE_18616_length_1307_cov_18",4
"5137","Ntome_NODE_18637_length_1305_cov_124",4
"5138","Ntome_NODE_18647_length_1304_cov_255",4
"5139","Ntome_NODE_18649_length_1304_cov_241",4
"5140","Ntome_NODE_1865_length_4264_cov_187",4
"5141","Ntome_NODE_18658_length_1306_cov_22",4
"5142","Ntome_NODE_18675_length_1302_cov_282",4
"5143","Ntome_NODE_1869_length_4260_cov_22",4
"5144","Ntome_NODE_1870_length_4259_cov_106",4
"5145","Ntome_NODE_18703_length_1300_cov_275",4
"5146","Ntome_NODE_18705_length_1300_cov_40",4
"5147","Ntome_NODE_18708_length_1300_cov_17",4
"5148","Ntome_NODE_18717_length_1299_cov_56",4
"5149","Ntome_NODE_18718_length_1299_cov_35",4
"5150","Ntome_NODE_1872_length_4259_cov_56",4
"5151","Ntome_NODE_18720_length_1299_cov_12",4
"5152","Ntome_NODE_18721_length_1298_cov_210",4
"5153","Ntome_NODE_1875_length_4259_cov_101",4
"5154","Ntome_NODE_18750_length_1296_cov_18",4
"5155","Ntome_NODE_18768_length_1293_cov_264",4
"5156","Ntome_NODE_18770_length_1294_cov_233",4
"5157","Ntome_NODE_18779_length_1294_cov_26",4
"5158","Ntome_NODE_18781_length_1293_cov_297",4
"5159","Ntome_NODE_18785_length_1293_cov_155",4
