,Query.seq.ID,Subject.seq.ID,X.ID,Alignment.length,X..mismatches,X..gap.openings,start.in.query,end.in.query,start.in.subject,end.in.subject,evalue,bitscore,match.length.query,match.length.subject
43780,Nsylvestris_NODE_12775_length_1789_cov_147,Ntome_NODE_11138_length_2056_cov_81,95.558,1756,53,15,40,1789,73,1809,0,2787,1749,1736
43786,Nsylvestris_NODE_12777_length_1789_cov_104,Ntome_NODE_11738_length_1988_cov_107,96.456,1693,53,5,36,1721,1971,279,0,2787,1685,1692
43802,Nsylvestris_NODE_12784_length_1788_cov_148,Ntome_NODE_15080_length_1627_cov_24,94.954,1625,67,2,166,1775,1,1625,0,2532,1609,1624
43838,Nsylvestris_NODE_12798_length_1784_cov_216,Ntome_NODE_15564_length_1578_cov_287,97.971,1331,25,2,185,1513,248,1578,0,2307,1328,1330
43839,Nsylvestris_NODE_12799_length_1786_cov_215,Ntome_NODE_15255_length_1609_cov_41,94.097,1440,59,11,69,1497,4,1428,0,2165,1428,1424
43918,Nsylvestris_NODE_12821_length_1784_cov_128,Ntome_NODE_14152_length_1721_cov_176,93.382,1511,67,13,41,1525,1715,212,0,2206,1484,1503
43952,Nsylvestris_NODE_12835_length_1782_cov_206,Ntome_NODE_15350_length_1599_cov_246,94.942,1542,63,8,195,1726,1538,2,0,2401,1531,1536
43953,Nsylvestris_NODE_12836_length_1782_cov_150,Ntome_NODE_11734_length_1988_cov_178,95.444,1690,52,9,1,1668,1768,82,0,2671,1667,1686
43964,Nsylvestris_NODE_12840_length_1782_cov_57,Ntome_NODE_13074_length_1834_cov_46,89.806,1648,116,27,175,1779,1640,2,0,2065,1604,1638
44084,Nsylvestris_NODE_12891_length_1776_cov_45,Ntome_NODE_11182_length_2051_cov_132,94.477,1684,74,5,78,1747,276,1954,0,2577,1669,1678
44145,Nsylvestris_NODE_12915_length_1772_cov_230,Ntome_NODE_35805_length_345_cov_3,95.115,348,14,1,838,1185,345,1,5.19E-154,545,347,344
44149,Nsylvestris_NODE_12918_length_1772_cov_195,Ntome_NODE_15195_length_1614_cov_244,90.584,1593,95,28,82,1652,55,1614,0,2060,1570,1559
44165,Nsylvestris_NODE_12925_length_1771_cov_219,Ntome_NODE_12495_length_1897_cov_226,94.975,1771,54,9,8,1771,1838,96,0,2745,1763,1742
44192,Nsylvestris_NODE_12935_length_1771_cov_17,Ntome_NODE_13489_length_1788_cov_23,95.303,1767,73,7,6,1769,1760,1,0,2795,1763,1759
44242,Nsylvestris_NODE_12952_length_1768_cov_153,Ntome_NODE_11700_length_1991_cov_220,94.363,1437,62,9,50,1467,1991,555,0,2187,1417,1436
44401,Nsylvestris_NODE_13006_length_1763_cov_87,Ntome_NODE_21872_length_1056_cov_204,95.049,1030,36,9,730,1749,25,1049,0,1605,1019,1024
44468,Nsylvestris_NODE_13031_length_1760_cov_84,Ntome_NODE_13321_length_1806_cov_109,94.959,1726,80,4,6,1724,1785,60,0,2699,1718,1725
44568,Nsylvestris_NODE_13071_length_1755_cov_71,Ntome_NODE_14008_length_1737_cov_36,94.256,1654,86,5,51,1703,21,1666,0,2519,1652,1645
44583,Nsylvestris_NODE_13077_length_1753_cov_157,Ntome_NODE_15210_length_1613_cov_115,95.97,1588,60,3,43,1626,1,1588,0,2575,1583,1587
44584,Nsylvestris_NODE_13078_length_1753_cov_147,Ntome_NODE_14561_length_1679_cov_132,96.075,1325,45,6,390,1713,340,1658,0,2152,1323,1318
44627,Nsylvestris_NODE_13092_length_1752_cov_58,Ntome_NODE_34769_length_384_cov_3,97.479,357,6,1,1213,1569,31,384,2.32E-172,606,356,353
44670,Nsylvestris_NODE_13110_length_1750_cov_32,Ntome_NODE_19691_length_1219_cov_21,90.127,1185,99,11,386,1567,1170,1,0,1524,1181,1169
44686,Nsylvestris_NODE_13116_length_1749_cov_125,Ntome_NODE_15236_length_1610_cov_203,96.765,1484,48,0,237,1720,1608,125,0,2475,1483,1483
44815,Nsylvestris_NODE_13168_length_1742_cov_81,Ntome_NODE_13697_length_1768_cov_61,94.043,1729,67,16,42,1742,1767,47,0,2590,1700,1720
44839,Nsylvestris_NODE_13177_length_1741_cov_104,Ntome_NODE_10718_length_2105_cov_214,94.158,1763,69,14,1,1741,10,1760,0,2654,1740,1750
44848,Nsylvestris_NODE_13182_length_1740_cov_211,Ntome_NODE_15735_length_1565_cov_90,95.131,1561,71,4,101,1661,2,1557,0,2457,1560,1555
44880,Nsylvestris_NODE_13194_length_1739_cov_200,Ntome_NODE_13714_length_1766_cov_219,94.975,1592,50,9,51,1616,45,1632,0,2470,1565,1587
45027,Nsylvestris_NODE_13247_length_1734_cov_195,Ntome_NODE_14371_length_1698_cov_212,97.55,1592,38,1,107,1698,2,1592,0,2723,1591,1590
45049,Nsylvestris_NODE_13260_length_1732_cov_56,Ntome_NODE_13663_length_1771_cov_119,93.038,1738,86,7,1,1732,42,1750,0,2507,1731,1708
45056,Nsylvestris_NODE_13263_length_1732_cov_50,Ntome_NODE_15516_length_1583_cov_25,91.88,1601,88,19,120,1696,1,1583,0,2198,1576,1582
45060,Nsylvestris_NODE_13265_length_1732_cov_19,Ntome_NODE_12608_length_1886_cov_29,94.223,1731,94,4,1,1729,1753,27,0,2638,1728,1726
45115,Nsylvestris_NODE_13283_length_1730_cov_63,Ntome_NODE_14904_length_1644_cov_102,95.258,1645,68,5,1,1640,1640,1,0,2597,1639,1639
45131,Nsylvestris_NODE_13288_length_1729_cov_210,Ntome_NODE_13906_length_1746_cov_260,95.828,1606,53,5,6,1599,1650,47,0,2582,1593,1603
45200,Nsylvestris_NODE_13311_length_1726_cov_32,Ntome_NODE_15725_length_1566_cov_7,93.45,1481,85,3,61,1541,98,1566,0,2187,1480,1468
45225,Nsylvestris_NODE_13322_length_1726_cov_174,Ntome_NODE_14383_length_1697_cov_133,94.504,1692,62,18,23,1690,1,1685,0,2580,1667,1684
45289,Nsylvestris_NODE_13343_length_1724_cov_189,Ntome_NODE_13356_length_1801_cov_205,94.641,1101,50,6,538,1634,1136,41,0,1698,1096,1095
45424,Nsylvestris_NODE_13392_length_1718_cov_16,Ntome_NODE_11897_length_1970_cov_158,93.219,1696,106,5,3,1695,1907,218,0,2486,1692,1689
45440,Nsylvestris_NODE_13398_length_1717_cov_148,Ntome_NODE_16865_length_1459_cov_241,94.721,1326,51,6,395,1711,1351,36,0,2043,1316,1315
45478,Nsylvestris_NODE_13412_length_1716_cov_23,Ntome_NODE_14194_length_1716_cov_14,94.391,1676,77,4,8,1683,49,1707,0,2558,1675,1658
45509,Nsylvestris_NODE_13421_length_1715_cov_155,Ntome_NODE_13126_length_1828_cov_233,96.694,1724,42,8,1,1714,1737,19,0,2854,1713,1718
45517,Nsylvestris_NODE_13425_length_1715_cov_56,Ntome_NODE_13629_length_1774_cov_29,95.313,1728,60,5,4,1715,1758,36,0,2723,1711,1722
45661,Nsylvestris_NODE_13471_length_1710_cov_31,Ntome_NODE_13608_length_1776_cov_53,93.662,1704,87,12,11,1698,20,1718,0,2529,1687,1698
45741,Nsylvestris_NODE_13495_length_1706_cov_227,Ntome_NODE_13535_length_1782_cov_267,92.959,1676,93,19,40,1702,1684,21,0,2418,1662,1663
45754,Nsylvestris_NODE_13501_length_1706_cov_83,Ntome_NODE_8450_length_2420_cov_178,93.363,226,15,0,1473,1698,302,77,1.18E-90,335,225,225
45755,Nsylvestris_NODE_13502_length_1706_cov_57,Ntome_NODE_39022_length_267_cov_2,98.127,267,5,0,784,1050,267,1,4.00E-130,466,266,266
45783,Nsylvestris_NODE_13511_length_1705_cov_54,Ntome_NODE_16861_length_1461_cov_12,96.177,1465,49,6,86,1547,1,1461,0,2388,1461,1460
45912,Nsylvestris_NODE_13554_length_1700_cov_178,Ntome_NODE_15104_length_1623_cov_176,92.116,1522,83,18,82,1571,62,1578,0,2111,1489,1516
45945,Nsylvestris_NODE_13566_length_1699_cov_193,Ntome_NODE_14557_length_1679_cov_236,95.684,1622,58,6,10,1623,1665,48,0,2597,1613,1617
45966,Nsylvestris_NODE_13573_length_1699_cov_116,Ntome_NODE_15881_length_1550_cov_45,96.025,1459,34,8,79,1526,105,1550,0,2351,1447,1445
46017,Nsylvestris_NODE_13597_length_1696_cov_198,Ntome_NODE_13326_length_1805_cov_220,92.924,1611,78,7,73,1657,1627,27,0,2311,1584,1600
46036,Nsylvestris_NODE_13605_length_1695_cov_190,Ntome_NODE_14912_length_1643_cov_259,96.027,1636,47,7,60,1695,1637,20,0,2645,1635,1617
46055,Nsylvestris_NODE_13613_length_1694_cov_209,Ntome_NODE_13537_length_1782_cov_220,92.141,1565,87,13,1,1539,1757,203,0,2176,1538,1554
46162,Nsylvestris_NODE_13656_length_1690_cov_76,Ntome_NODE_39488_length_258_cov_4,85.714,259,13,10,1044,1279,1,258,1.21E-65,252,235,257
46229,Nsylvestris_NODE_13681_length_1688_cov_38,Ntome_NODE_14811_length_1655_cov_34,94.667,1669,63,10,11,1667,1655,1,0,2566,1656,1654
46260,Nsylvestris_NODE_13695_length_1685_cov_201,Ntome_NODE_13759_length_1761_cov_257,93.709,1685,100,4,2,1685,1761,82,0,2519,1683,1679
46340,Nsylvestris_NODE_13725_length_1682_cov_161,Ntome_NODE_14483_length_1687_cov_178,95.487,1551,49,8,105,1640,1637,93,0,2457,1535,1544
46378,Nsylvestris_NODE_13738_length_1680_cov_215,Ntome_NODE_14592_length_1676_cov_260,94.059,1515,85,3,85,1594,162,1676,0,2294,1509,1514
46442,Nsylvestris_NODE_13760_length_1678_cov_48,Ntome_NODE_14278_length_1708_cov_25,96.344,1641,52,7,19,1653,1679,41,0,2691,1634,1638
46470,Nsylvestris_NODE_13768_length_1677_cov_45,Ntome_NODE_38352_length_281_cov_5,80.702,285,31,12,134,398,1,281,4.40E-50,200,264,280
46533,Nsylvestris_NODE_13791_length_1674_cov_95,Ntome_NODE_35341_length_360_cov_7,96.667,360,9,1,181,537,360,1,4.79E-169,595,356,359
46572,Nsylvestris_NODE_13808_length_1672_cov_194,Ntome_NODE_14546_length_1680_cov_238,95.717,1611,55,7,76,1672,1632,22,0,2580,1596,1610
46585,Nsylvestris_NODE_13812_length_1672_cov_108,Ntome_NODE_39815_length_252_cov_4,89.72,214,10,6,547,760,51,252,5.51E-69,263,213,201
46614,Nsylvestris_NODE_13824_length_1670_cov_81,Ntome_NODE_14082_length_1729_cov_73,94.723,1554,64,4,108,1659,1561,24,0,2399,1551,1537
46622,Nsylvestris_NODE_13828_length_1671_cov_19,Ntome_NODE_13852_length_1751_cov_51,93.04,1566,87,12,128,1671,1627,62,0,2268,1543,1565
46690,Nsylvestris_NODE_13852_length_1668_cov_131,Ntome_NODE_13931_length_1744_cov_24,96.072,1604,62,1,31,1633,1708,105,0,2612,1602,1603
46725,Nsylvestris_NODE_13866_length_1666_cov_215,Ntome_NODE_13897_length_1746_cov_271,94.981,1554,62,8,119,1666,1575,32,0,2423,1547,1543
46757,Nsylvestris_NODE_13878_length_1665_cov_213,Ntome_NODE_14185_length_1716_cov_284,93.548,1643,86,7,28,1665,25,1652,0,2429,1637,1627
46760,Nsylvestris_NODE_13880_length_1665_cov_204,Ntome_NODE_16485_length_1497_cov_271,95.361,1509,44,10,67,1561,1,1497,0,2375,1494,1496
46808,Nsylvestris_NODE_13896_length_1663_cov_125,Ntome_NODE_12552_length_1892_cov_197,95.647,1539,53,6,70,1598,1889,355,0,2459,1528,1534
46858,Nsylvestris_NODE_13914_length_1661_cov_177,Ntome_NODE_12536_length_1894_cov_91,96.545,1621,44,1,1,1609,274,1894,0,2673,1608,1620
46874,Nsylvestris_NODE_13924_length_1659_cov_220,Ntome_NODE_10380_length_2148_cov_187,85.653,467,63,4,1078,1542,588,124,8.29E-137,488,464,464
46899,Nsylvestris_NODE_13936_length_1658_cov_194,Ntome_NODE_11462_length_2018_cov_200,95.184,1225,58,1,306,1530,1972,749,0,1934,1224,1223
47009,Nsylvestris_NODE_13974_length_1653_cov_114,Ntome_NODE_15142_length_1619_cov_203,93.867,1598,75,6,7,1597,1582,1,0,2386,1590,1581
47023,Nsylvestris_NODE_13980_length_1652_cov_223,Ntome_NODE_15202_length_1604_cov_302,95.244,1535,64,5,37,1566,1565,35,0,2422,1529,1530
47026,Nsylvestris_NODE_13982_length_1652_cov_147,Ntome_NODE_13230_length_1816_cov_247,93.397,1469,73,11,192,1645,1514,55,0,2154,1453,1459
47108,Nsylvestris_NODE_14016_length_1647_cov_214,Ntome_NODE_15302_length_1604_cov_289,96.794,1591,44,6,58,1645,1602,16,0,2649,1587,1586
47132,Nsylvestris_NODE_14027_length_1646_cov_183,Ntome_NODE_15583_length_1577_cov_251,94.485,1505,65,9,88,1588,81,1571,0,2303,1500,1490
47151,Nsylvestris_NODE_14035_length_1646_cov_46,Ntome_NODE_15656_length_1571_cov_237,92.678,1516,89,11,141,1640,1510,1,0,2165,1499,1509
47296,Nsylvestris_NODE_14085_length_1641_cov_190,Ntome_NODE_6104_length_2830_cov_50,93.6,1500,64,11,72,1565,1,1474,0,2209,1493,1473
47342,Nsylvestris_NODE_14105_length_1640_cov_14,Ntome_NODE_14586_length_1677_cov_114,95.455,1056,41,3,99,1150,1274,222,0,1677,1051,1052
47346,Nsylvestris_NODE_14107_length_1639_cov_228,Ntome_NODE_13620_length_1774_cov_274,93.871,1550,78,10,101,1639,77,1620,0,2320,1538,1543
47374,Nsylvestris_NODE_14115_length_1639_cov_113,Ntome_NODE_33764_length_431_cov_26,92.188,128,10,0,1053,1180,171,298,1.56E-44,182,127,127
47405,Nsylvestris_NODE_14127_length_1638_cov_36,Ntome_NODE_27902_length_715_cov_2,97.203,715,20,0,612,1326,715,1,0,1210,714,714
47492,Nsylvestris_NODE_14152_length_1635_cov_101,Ntome_NODE_14000_length_1738_cov_28,93.491,1521,67,14,47,1546,1596,87,0,2231,1499,1509
47558,Nsylvestris_NODE_14175_length_1633_cov_22,Ntome_NODE_15664_length_1571_cov_25,95.647,1585,49,4,33,1612,2,1571,0,2527,1579,1569
47574,Nsylvestris_NODE_14183_length_1632_cov_56,Ntome_NODE_27556_length_730_cov_10,85.915,568,46,18,50,600,695,145,6.09E-163,575,550,550
47587,Nsylvestris_NODE_14190_length_1631_cov_85,Ntome_NODE_26772_length_769_cov_27,79.016,386,55,12,860,1222,299,681,2.52E-62,241,362,382
47588,Nsylvestris_NODE_14192_length_1631_cov_33,Ntome_NODE_23531_length_953_cov_21,94.671,957,35,3,679,1631,3,947,0,1471,952,944
47598,Nsylvestris_NODE_14197_length_1630_cov_30,Ntome_NODE_14588_length_1677_cov_47,93.719,1608,94,6,27,1628,1675,69,0,2403,1601,1606
47620,Nsylvestris_NODE_14209_length_1628_cov_143,Ntome_NODE_16791_length_1467_cov_149,97.825,1471,28,2,119,1589,1,1467,0,2536,1470,1466
47685,Nsylvestris_NODE_14237_length_1625_cov_124,Ntome_NODE_14765_length_1659_cov_181,96.398,1610,54,2,18,1624,1,1609,0,2649,1606,1608
47711,Nsylvestris_NODE_14248_length_1624_cov_206,Ntome_NODE_15294_length_1605_cov_273,96.185,1494,32,10,70,1563,1598,130,0,2420,1493,1468
47782,Nsylvestris_NODE_14272_length_1622_cov_192,Ntome_NODE_16443_length_1501_cov_238,94.97,1491,53,15,136,1612,11,1493,0,2318,1476,1482
47783,Nsylvestris_NODE_14273_length_1622_cov_181,Ntome_NODE_10962_length_2078_cov_100,91.053,1643,97,25,1,1622,1707,94,0,2174,1621,1613
47823,Nsylvestris_NODE_14286_length_1621_cov_213,Ntome_NODE_14320_length_1703_cov_115,94.627,1433,55,12,153,1583,1461,49,0,2200,1430,1412
47945,Nsylvestris_NODE_14328_length_1618_cov_222,Ntome_NODE_14466_length_1689_cov_205,90.869,1599,96,22,9,1597,1609,51,0,2098,1588,1558
47980,Nsylvestris_NODE_14342_length_1615_cov_211,Ntome_NODE_16150_length_1526_cov_193,91.505,1542,97,18,34,1560,1,1523,0,2091,1526,1522
48023,Nsylvestris_NODE_14361_length_1614_cov_68,Ntome_NODE_15198_length_1614_cov_154,93.871,1550,69,20,11,1548,1536,1,0,2313,1537,1535
48025,Nsylvestris_NODE_14364_length_1615_cov_25,Ntome_NODE_23649_length_946_cov_89,93.885,278,10,6,1339,1615,852,581,5.00E-114,412,276,271
48070,Nsylvestris_NODE_14383_length_1612_cov_25,Ntome_NODE_16298_length_1512_cov_130,91.957,1492,91,13,139,1612,1509,29,0,2063,1473,1480
48101,Nsylvestris_NODE_14393_length_1611_cov_35,Ntome_NODE_16348_length_1509_cov_20,93.305,1434,78,14,43,1466,1428,3,0,2100,1423,1425
48102,Nsylvestris_NODE_14394_length_1611_cov_11,Ntome_NODE_12497_length_1897_cov_177,96.201,1632,40,4,1,1610,218,1849,0,2651,1609,1631
48121,Nsylvestris_NODE_14401_length_1610_cov_113,Ntome_NODE_15409_length_1593_cov_111,94.862,1265,48,6,350,1601,1264,4,0,1960,1251,1260
48131,Nsylvestris_NODE_14405_length_1610_cov_15,Ntome_NODE_39731_length_254_cov_1,95.669,254,11,0,965,1218,254,1,6.44E-113,409,253,253
48151,Nsylvestris_NODE_14410_length_1609_cov_127,Ntome_NODE_16077_length_1533_cov_25,92.524,1351,82,8,39,1384,148,1484,0,1917,1345,1336
48174,Nsylvestris_NODE_14418_length_1609_cov_26,Ntome_NODE_16551_length_1492_cov_10,95.007,1402,56,6,93,1493,1,1389,0,2189,1400,1388
48184,Nsylvestris_NODE_14423_length_1608_cov_152,Ntome_NODE_17535_length_1399_cov_259,95.227,1299,48,8,110,1397,1359,64,0,2043,1287,1295
48217,Nsylvestris_NODE_14435_length_1607_cov_45,Ntome_NODE_18530_length_1314_cov_18,96.071,1120,44,0,227,1346,1120,1,0,1825,1119,1119
48221,Nsylvestris_NODE_14437_length_1606_cov_193,Ntome_NODE_15219_length_1612_cov_97,94.202,1604,68,9,2,1603,1581,1,0,2423,1601,1580
48246,Nsylvestris_NODE_14446_length_1606_cov_11,Ntome_NODE_11446_length_2020_cov_35,94.763,1394,73,0,1,1394,1672,279,0,2170,1393,1393
48296,Nsylvestris_NODE_14468_length_1603_cov_216,Ntome_NODE_12974_length_1845_cov_11,94.366,1562,79,6,1,1555,1600,41,0,2388,1554,1559
48305,Nsylvestris_NODE_14471_length_1603_cov_48,Ntome_NODE_15345_length_1600_cov_27,95.145,1586,71,2,1,1583,16,1598,0,2497,1582,1582
48340,Nsylvestris_NODE_14487_length_1601_cov_157,Ntome_NODE_14573_length_1678_cov_129,94.788,1439,44,8,35,1447,1485,52,0,2213,1412,1433
48361,Nsylvestris_NODE_14496_length_1600_cov_212,Ntome_NODE_7538_length_2564_cov_290,97.878,1555,27,4,45,1597,971,2521,0,2684,1552,1550
48362,Nsylvestris_NODE_14497_length_1600_cov_208,Ntome_NODE_16820_length_1464_cov_59,91.565,1470,91,14,22,1478,1,1450,0,1997,1456,1449
48363,Nsylvestris_NODE_14498_length_1600_cov_204,Ntome_NODE_17026_length_1446_cov_186,95.783,1399,56,2,154,1549,47,1445,0,2254,1395,1398
48386,Nsylvestris_NODE_14507_length_1599_cov_136,Ntome_NODE_17819_length_1373_cov_48,96.8,1375,28,5,71,1431,1,1373,0,2281,1360,1372
48420,Nsylvestris_NODE_14519_length_1598_cov_111,Ntome_NODE_13123_length_1828_cov_275,91.587,1569,78,24,1,1542,7,1548,0,2117,1541,1541
48424,Nsylvestris_NODE_14521_length_1598_cov_93,Ntome_NODE_14248_length_1710_cov_235,95.215,1442,69,0,50,1491,269,1710,0,2281,1441,1441
48430,Nsylvestris_NODE_14524_length_1597_cov_224,Ntome_NODE_14234_length_1711_cov_276,95.551,1506,54,9,21,1525,1,1494,0,2398,1504,1493
48550,Nsylvestris_NODE_14560_length_1593_cov_198,Ntome_NODE_16484_length_1497_cov_300,95.917,1445,42,6,10,1445,10,1446,0,2326,1435,1436
48562,Nsylvestris_NODE_14565_length_1593_cov_31,Ntome_NODE_18861_length_1287_cov_8,86.279,1188,97,21,328,1488,3,1151,0,1230,1160,1148
48611,Nsylvestris_NODE_14580_length_1591_cov_63,Ntome_NODE_16834_length_1462_cov_50,96.514,1463,49,2,108,1569,1,1462,0,2418,1461,1461
48644,Nsylvestris_NODE_14593_length_1589_cov_200,Ntome_NODE_14751_length_1660_cov_225,95.925,1546,47,6,2,1535,1653,112,0,2492,1533,1541
48702,Nsylvestris_NODE_14616_length_1587_cov_127,Ntome_NODE_20241_length_1174_cov_153,96.137,673,26,0,765,1437,673,1,0,1099,672,672
48704,Nsylvestris_NODE_14618_length_1587_cov_104,Ntome_NODE_13772_length_1760_cov_168,94.168,1526,44,13,15,1529,1528,37,0,2283,1514,1491
48707,Nsylvestris_NODE_14621_length_1587_cov_65,Ntome_NODE_14746_length_1661_cov_53,93.56,1615,52,16,6,1586,63,1659,0,2359,1580,1596
48850,Nsylvestris_NODE_14679_length_1581_cov_147,Ntome_NODE_17431_length_1409_cov_115,94.264,1046,57,3,55,1098,1,1045,0,1596,1043,1044
48895,Nsylvestris_NODE_14698_length_1579_cov_200,Ntome_NODE_15694_length_1568_cov_249,95.016,1565,55,6,1,1554,12,1564,0,2436,1553,1552
48896,Nsylvestris_NODE_14699_length_1579_cov_172,Ntome_NODE_15619_length_1574_cov_139,90.689,1407,83,19,200,1572,1393,1,0,1829,1372,1392
48909,Nsylvestris_NODE_14704_length_1579_cov_41,Ntome_NODE_18426_length_1323_cov_229,93.399,1318,56,18,228,1532,1323,24,0,1923,1304,1299
48910,Nsylvestris_NODE_14705_length_1579_cov_29,Ntome_NODE_19106_length_1267_cov_29,93.14,1239,55,12,300,1536,1,1211,0,1790,1236,1210
48955,Nsylvestris_NODE_14725_length_1577_cov_29,Ntome_NODE_15181_length_1615_cov_243,92.421,1491,46,18,97,1577,156,1589,0,2065,1480,1433
49012,Nsylvestris_NODE_14745_length_1575_cov_81,Ntome_NODE_18746_length_1296_cov_113,95.734,1172,28,11,423,1575,54,1222,0,1868,1152,1168
49054,Nsylvestris_NODE_14761_length_1573_cov_214,Ntome_NODE_16610_length_1485_cov_264,93.542,1471,51,17,66,1525,1459,22,0,2150,1459,1437
49084,Nsylvestris_NODE_14773_length_1573_cov_25,Ntome_NODE_17134_length_1437_cov_8,95.49,1419,59,3,2,1416,16,1433,0,2261,1414,1417
49095,Nsylvestris_NODE_14777_length_1572_cov_56,Ntome_NODE_15560_length_1579_cov_113,95.493,1531,61,4,19,1542,1530,1,0,2438,1523,1529
49128,Nsylvestris_NODE_14791_length_1570_cov_117,Ntome_NODE_19983_length_1193_cov_169,91.736,1210,67,8,233,1427,2,1193,0,1650,1194,1191
49191,Nsylvestris_NODE_14814_length_1568_cov_86,Ntome_NODE_14626_length_1674_cov_79,93.207,1428,71,10,1,1408,1588,167,0,2076,1407,1421
49205,Nsylvestris_NODE_14821_length_1567_cov_201,Ntome_NODE_15340_length_1600_cov_226,91.467,1547,67,23,13,1496,56,1600,0,2065,1483,1544
49210,Nsylvestris_NODE_14823_length_1567_cov_153,Ntome_NODE_14956_length_1640_cov_73,93.571,1571,68,15,23,1567,1637,74,0,2311,1544,1563
49256,Nsylvestris_NODE_14843_length_1565_cov_186,Ntome_NODE_13383_length_1799_cov_248,94.834,1510,64,5,5,1507,1746,244,0,2344,1502,1502
49302,Nsylvestris_NODE_14857_length_1564_cov_186,Ntome_NODE_16332_length_1510_cov_81,94.806,1444,58,9,128,1562,1,1436,0,2235,1434,1435
49324,Nsylvestris_NODE_14867_length_1563_cov_203,Ntome_NODE_14843_length_1650_cov_241,89.176,1589,80,34,1,1547,66,1604,0,1897,1546,1538
49325,Nsylvestris_NODE_14868_length_1563_cov_199,Ntome_NODE_19540_length_1231_cov_42,92.327,1225,94,0,287,1511,1231,7,0,1742,1224,1224
49329,Nsylvestris_NODE_14870_length_1563_cov_190,Ntome_NODE_17058_length_1443_cov_25,80.925,173,28,5,176,347,225,393,1.52E-29,132,171,168
49375,Nsylvestris_NODE_14889_length_1561_cov_212,Ntome_NODE_15076_length_1627_cov_269,96.164,1564,41,8,1,1561,60,1607,0,2538,1560,1547
49376,Nsylvestris_NODE_14890_length_1561_cov_210,Ntome_NODE_12960_length_1845_cov_237,93.652,1528,79,9,51,1561,272,1798,0,2268,1510,1526
49382,Nsylvestris_NODE_14893_length_1561_cov_58,Ntome_NODE_15100_length_1624_cov_18,96.441,1461,49,2,57,1514,1600,140,0,2407,1457,1460
49488,Nsylvestris_NODE_14932_length_1557_cov_31,Ntome_NODE_19513_length_1233_cov_55,91.132,1263,73,11,65,1320,1231,1,0,1676,1255,1230
49503,Nsylvestris_NODE_14939_length_1556_cov_107,Ntome_NODE_26613_length_777_cov_15,92.636,679,48,1,273,949,71,749,0,976,676,678
49537,Nsylvestris_NODE_14950_length_1555_cov_183,Ntome_NODE_11962_length_1962_cov_97,95.16,1529,73,1,11,1539,1737,210,0,2412,1528,1527
49713,Nsylvestris_NODE_15017_length_1548_cov_221,Ntome_NODE_14877_length_1646_cov_276,93.412,1533,94,6,1,1530,88,1616,0,2265,1529,1528
49721,Nsylvestris_NODE_15021_length_1548_cov_131,Ntome_NODE_15644_length_1572_cov_228,91.194,1499,99,17,1,1485,1532,53,0,2006,1484,1479
49737,Nsylvestris_NODE_15026_length_1548_cov_61,Ntome_NODE_20455_length_1157_cov_178,95.5,1089,40,7,302,1381,45,1133,0,1731,1079,1088
49739,Nsylvestris_NODE_15029_length_1547_cov_234,Ntome_NODE_15269_length_1607_cov_280,94.293,1542,65,9,16,1547,3,1531,0,2338,1531,1528
49776,Nsylvestris_NODE_15042_length_1547_cov_28,Ntome_NODE_14351_length_1700_cov_90,95.346,1504,66,1,1,1500,155,1658,0,2386,1499,1503
49777,Nsylvestris_NODE_15043_length_1547_cov_20,Ntome_NODE_21648_length_1071_cov_35,95.326,1027,47,1,459,1485,1028,3,0,1629,1026,1025
49780,Nsylvestris_NODE_15046_length_1546_cov_221,Ntome_NODE_18584_length_1309_cov_267,96.337,1092,37,2,9,1099,1303,214,0,1792,1090,1089
49790,Nsylvestris_NODE_15052_length_1546_cov_48,Ntome_NODE_36083_length_336_cov_4,94.925,335,17,0,871,1205,335,1,5.88E-148,525,334,334
49827,Nsylvestris_NODE_15068_length_1544_cov_223,Ntome_NODE_14107_length_1726_cov_196,94.367,1509,59,12,48,1544,1519,25,0,2292,1496,1494
