,Query.seq.ID,Subject.seq.ID,X.ID,Alignment.length,X..mismatches,X..gap.openings,start.in.query,end.in.query,start.in.subject,end.in.subject,evalue,bitscore,match.length.query,match.length.subject
48207,Ntome_NODE_14562_length_1679_cov_131,Nsylvestris_NODE_18199_length_1250_cov_172,95.725,959,22,7,128,1078,34,981,0,1526,950,947
48226,Ntome_NODE_14573_length_1678_cov_129,Nsylvestris_NODE_14487_length_1601_cov_157,94.788,1439,44,8,52,1485,1447,35,0,2213,1433,1412
48234,Ntome_NODE_14577_length_1678_cov_32,Nsylvestris_NODE_10564_length_2042_cov_28,93.379,1601,79,18,46,1632,390,1977,0,2344,1586,1587
48257,Ntome_NODE_14586_length_1677_cov_114,Nsylvestris_NODE_14105_length_1640_cov_14,95.537,1053,40,3,225,1274,1147,99,0,1677,1049,1048
48262,Ntome_NODE_14588_length_1677_cov_47,Nsylvestris_NODE_14197_length_1630_cov_30,93.719,1608,94,6,69,1675,1628,27,0,2403,1606,1601
48270,Ntome_NODE_14592_length_1676_cov_260,Nsylvestris_NODE_13738_length_1680_cov_215,94.059,1515,85,3,162,1676,85,1594,0,2294,1514,1509
48306,Ntome_NODE_14605_length_1676_cov_50,Nsylvestris_NODE_12607_length_1804_cov_148,95.183,1557,64,6,11,1560,42,1594,0,2449,1549,1552
48363,Ntome_NODE_14626_length_1674_cov_79,Nsylvestris_NODE_14814_length_1568_cov_86,93.207,1428,71,10,167,1588,1408,1,0,2076,1421,1407
48395,Ntome_NODE_14642_length_1673_cov_93,Nsylvestris_NODE_10740_length_2021_cov_87,92.502,1467,85,14,125,1579,519,1972,0,2076,1454,1453
48412,Ntome_NODE_14652_length_1672_cov_197,Nsylvestris_NODE_22479_length_923_cov_207,87.405,659,61,15,25,662,909,252,0,737,637,657
48502,Ntome_NODE_14691_length_1667_cov_67,Nsylvestris_NODE_31196_length_438_cov_19,87.118,458,38,11,1200,1657,438,2,3.59E-140,499,457,436
48505,Ntome_NODE_14694_length_1667_cov_37,Nsylvestris_NODE_18142_length_1255_cov_16,93.503,1216,45,9,138,1343,7,1198,0,1777,1205,1191
48528,Ntome_NODE_14703_length_1665_cov_249,Nsylvestris_NODE_11964_length_1874_cov_179,97.038,1553,41,3,41,1589,1552,1,0,2608,1548,1551
48543,Ntome_NODE_14708_length_1665_cov_28,Nsylvestris_NODE_22213_length_941_cov_88,93.359,783,26,13,601,1371,769,1,0,1134,770,768
48544,Ntome_NODE_14709_length_1665_cov_21,Nsylvestris_NODE_11551_length_1924_cov_207,96.029,1662,57,1,13,1665,1765,104,0,2695,1652,1661
48553,Ntome_NODE_14714_length_1664_cov_257,Nsylvestris_NODE_15108_length_1540_cov_119,90.71,1550,86,27,138,1643,1,1536,0,2012,1505,1535
48573,Ntome_NODE_14720_length_1663_cov_275,Nsylvestris_NODE_15596_length_1491_cov_170,94.088,1370,68,10,241,1606,1362,2,0,2069,1365,1360
48582,Ntome_NODE_14725_length_1663_cov_9,Nsylvestris_NODE_9201_length_2223_cov_36,95.364,1661,76,1,1,1661,130,1789,0,2639,1660,1659
48592,Ntome_NODE_14729_length_1662_cov_136,Nsylvestris_NODE_26488_length_695_cov_185,95.938,640,21,3,46,680,695,56,0,1033,634,639
48647,Ntome_NODE_14746_length_1661_cov_53,Nsylvestris_NODE_14621_length_1587_cov_65,93.56,1615,52,16,63,1659,6,1586,0,2359,1596,1580
48667,Ntome_NODE_14751_length_1660_cov_225,Nsylvestris_NODE_14593_length_1589_cov_200,95.925,1546,47,6,112,1653,1535,2,0,2492,1541,1533
48705,Ntome_NODE_14765_length_1659_cov_181,Nsylvestris_NODE_14237_length_1625_cov_124,96.398,1610,54,2,1,1609,18,1624,0,2649,1608,1606
48714,Ntome_NODE_14770_length_1659_cov_60,Nsylvestris_NODE_24310_length_812_cov_10,94.317,827,27,1,650,1476,3,809,0,1249,826,806
48731,Ntome_NODE_14778_length_1658_cov_25,Nsylvestris_NODE_11858_length_1885_cov_53,95.221,1653,79,0,1,1653,163,1815,0,2615,1652,1652
48806,Ntome_NODE_14811_length_1655_cov_34,Nsylvestris_NODE_13681_length_1688_cov_38,94.667,1669,63,10,1,1655,1667,11,0,2566,1654,1656
48832,Ntome_NODE_14819_length_1654_cov_67,Nsylvestris_NODE_16869_length_1367_cov_48,91.81,1392,81,17,268,1651,1367,1,0,1908,1383,1366
48835,Ntome_NODE_14821_length_1654_cov_20,Nsylvestris_NODE_30227_length_508_cov_2,98.425,508,8,0,27,534,1,508,0,894,507,507
48900,Ntome_NODE_14843_length_1650_cov_241,Nsylvestris_NODE_14867_length_1563_cov_203,89.176,1589,80,34,66,1604,1,1547,0,1897,1538,1546
48906,Ntome_NODE_14846_length_1651_cov_78,Nsylvestris_NODE_12228_length_1845_cov_98,88.455,1126,113,5,209,1318,1174,50,0,1343,1109,1124
48963,Ntome_NODE_14866_length_1647_cov_277,Nsylvestris_NODE_8875_length_2267_cov_201,95.635,1535,53,10,97,1623,694,2222,0,2451,1526,1528
48986,Ntome_NODE_14877_length_1646_cov_276,Nsylvestris_NODE_15017_length_1548_cov_221,93.412,1533,94,6,88,1616,1,1530,0,2265,1528,1529
48991,Ntome_NODE_14880_length_1646_cov_39,Nsylvestris_NODE_36103_length_271_cov_4,95.911,269,9,2,140,407,268,1,1.01E-120,435,267,267
49013,Ntome_NODE_14889_length_1645_cov_92,Nsylvestris_NODE_18609_length_1217_cov_7,85.494,324,30,7,871,1178,60,382,8.23E-87,322,307,322
49014,Ntome_NODE_14890_length_1645_cov_70,Nsylvestris_NODE_16336_length_1416_cov_24,94.126,1379,77,3,231,1608,33,1408,0,2095,1377,1375
49015,Ntome_NODE_14891_length_1645_cov_27,Nsylvestris_NODE_12363_length_1831_cov_98,95.75,1553,66,0,93,1645,1759,207,0,2503,1552,1552
49031,Ntome_NODE_14897_length_1644_cov_245,Nsylvestris_NODE_12687_length_1797_cov_148,94.464,1391,65,6,263,1644,382,1769,0,2132,1381,1387
49050,Ntome_NODE_14904_length_1644_cov_102,Nsylvestris_NODE_13283_length_1730_cov_63,95.258,1645,68,5,1,1640,1640,1,0,2597,1639,1639
49068,Ntome_NODE_14912_length_1643_cov_259,Nsylvestris_NODE_13605_length_1695_cov_190,96.027,1636,47,7,20,1637,1695,60,0,2645,1617,1635
49108,Ntome_NODE_14925_length_1643_cov_41,Nsylvestris_NODE_18248_length_1248_cov_6,92.693,1259,77,7,89,1344,2,1248,0,1801,1255,1246
49109,Ntome_NODE_14927_length_1643_cov_21,Nsylvestris_NODE_19184_length_1169_cov_9,88.679,53,3,3,1081,1130,843,895,1.98E-08,62.1,49,52
49182,Ntome_NODE_14956_length_1640_cov_73,Nsylvestris_NODE_14823_length_1567_cov_153,93.571,1571,68,15,74,1637,1567,23,0,2311,1563,1544
49255,Ntome_NODE_14982_length_1638_cov_78,Nsylvestris_NODE_25202_length_760_cov_57,91.553,367,17,3,234,600,711,359,1.64E-138,494,366,352
49293,Ntome_NODE_14999_length_1635_cov_278,Nsylvestris_NODE_11275_length_1954_cov_161,96.194,1550,48,6,89,1635,1869,328,0,2525,1546,1541
49341,Ntome_NODE_15018_length_1633_cov_196,Nsylvestris_NODE_17606_length_1302_cov_185,93.497,1307,49,16,316,1591,1,1302,0,1910,1275,1301
49408,Ntome_NODE_15046_length_1630_cov_240,Nsylvestris_NODE_18047_length_1264_cov_189,94.654,1085,51,4,202,1284,1209,130,0,1676,1082,1079
49491,Ntome_NODE_15076_length_1627_cov_269,Nsylvestris_NODE_14889_length_1561_cov_212,96.164,1564,41,8,60,1607,1,1561,0,2538,1547,1560
49503,Ntome_NODE_15080_length_1627_cov_24,Nsylvestris_NODE_12784_length_1788_cov_148,94.954,1625,67,2,1,1625,166,1775,0,2532,1624,1609
49554,Ntome_NODE_15100_length_1624_cov_18,Nsylvestris_NODE_14893_length_1561_cov_58,96.502,1458,48,2,143,1600,1511,57,0,2407,1457,1454
49558,Ntome_NODE_15104_length_1623_cov_176,Nsylvestris_NODE_13554_length_1700_cov_178,92.116,1522,83,18,62,1578,82,1571,0,2111,1516,1489
49575,Ntome_NODE_15112_length_1623_cov_15,Nsylvestris_NODE_34489_length_308_cov_4,92.164,268,9,1,1322,1577,1,268,1.03E-100,368,255,267
49640,Ntome_NODE_15135_length_1620_cov_86,Nsylvestris_NODE_15904_length_1460_cov_47,93.858,1335,73,6,157,1487,1455,126,0,2002,1330,1329
49652,Ntome_NODE_15142_length_1619_cov_203,Nsylvestris_NODE_13974_length_1653_cov_114,93.867,1598,75,6,1,1582,1597,7,0,2386,1581,1590
49694,Ntome_NODE_15159_length_1617_cov_214,Nsylvestris_NODE_15476_length_1505_cov_147,95.792,1212,26,2,114,1303,1491,283,0,1932,1189,1208
49711,Ntome_NODE_15168_length_1616_cov_212,Nsylvestris_NODE_16712_length_1380_cov_180,91.47,973,52,5,227,1189,1380,429,0,1308,962,951
49719,Ntome_NODE_15172_length_1616_cov_118,Nsylvestris_NODE_15332_length_1519_cov_116,90.007,1361,89,19,167,1480,1361,1,0,1716,1313,1360
49745,Ntome_NODE_15181_length_1615_cov_243,Nsylvestris_NODE_14725_length_1577_cov_29,92.421,1491,46,17,156,1589,97,1577,0,2065,1433,1480
49770,Ntome_NODE_15195_length_1614_cov_244,Nsylvestris_NODE_12918_length_1772_cov_195,90.584,1593,95,28,55,1614,82,1652,0,2060,1559,1570
49774,Ntome_NODE_15198_length_1614_cov_154,Nsylvestris_NODE_14361_length_1614_cov_68,93.871,1550,69,20,1,1536,1548,11,0,2313,1535,1537
49786,Ntome_NODE_15202_length_1604_cov_302,Nsylvestris_NODE_13980_length_1652_cov_223,95.244,1535,64,5,35,1565,1566,37,0,2422,1530,1529
49800,Ntome_NODE_15210_length_1613_cov_115,Nsylvestris_NODE_13077_length_1753_cov_157,95.97,1588,60,3,1,1588,43,1626,0,2575,1587,1583
49824,Ntome_NODE_15219_length_1612_cov_97,Nsylvestris_NODE_14437_length_1606_cov_193,94.202,1604,68,9,1,1581,1603,2,0,2423,1580,1601
49830,Ntome_NODE_15222_length_1612_cov_12,Nsylvestris_NODE_26107_length_714_cov_8,91.907,729,32,14,787,1510,714,8,0,994,723,706
49869,Ntome_NODE_15236_length_1610_cov_203,Nsylvestris_NODE_13116_length_1749_cov_125,96.765,1484,48,0,125,1608,1720,237,0,2475,1483,1483
49916,Ntome_NODE_15255_length_1609_cov_41,Nsylvestris_NODE_12799_length_1786_cov_215,94.097,1440,59,11,4,1428,69,1497,0,2165,1424,1428
49948,Ntome_NODE_15269_length_1607_cov_280,Nsylvestris_NODE_15029_length_1547_cov_234,94.293,1542,65,9,3,1531,16,1547,0,2338,1528,1531
49976,Ntome_NODE_15279_length_1607_cov_53,Nsylvestris_NODE_11560_length_1923_cov_170,94.804,1559,72,6,1,1554,222,1776,0,2422,1553,1554
49992,Ntome_NODE_15285_length_1606_cov_87,Nsylvestris_NODE_15304_length_1521_cov_42,92.67,1296,72,5,274,1552,75,1364,0,1845,1278,1289
50012,Ntome_NODE_15294_length_1605_cov_273,Nsylvestris_NODE_14248_length_1624_cov_206,96.185,1494,32,10,130,1598,1563,70,0,2420,1468,1493
50031,Ntome_NODE_15302_length_1604_cov_289,Nsylvestris_NODE_14016_length_1647_cov_214,96.794,1591,44,6,16,1602,1645,58,0,2649,1586,1587
50075,Ntome_NODE_15318_length_1603_cov_72,Nsylvestris_NODE_18907_length_1192_cov_43,96.86,860,24,1,612,1468,964,105,0,1435,856,859
50095,Ntome_NODE_15327_length_1602_cov_15,Nsylvestris_NODE_10456_length_2056_cov_18,97.502,1601,40,0,1,1601,1935,335,0,2736,1600,1600
50122,Ntome_NODE_15340_length_1600_cov_226,Nsylvestris_NODE_14821_length_1567_cov_201,91.467,1547,67,23,56,1600,13,1496,0,2065,1544,1483
50135,Ntome_NODE_15345_length_1600_cov_27,Nsylvestris_NODE_14471_length_1603_cov_48,95.145,1586,71,2,16,1598,1,1583,0,2497,1582,1582
50149,Ntome_NODE_15350_length_1599_cov_246,Nsylvestris_NODE_12835_length_1782_cov_206,94.942,1542,63,8,2,1538,1726,195,0,2401,1536,1531
50157,Ntome_NODE_15353_length_1598_cov_242,Nsylvestris_NODE_12226_length_1845_cov_155,92.996,1599,69,26,19,1587,68,1653,0,2292,1568,1585
50176,Ntome_NODE_15360_length_1597_cov_170,Nsylvestris_NODE_22410_length_927_cov_204,93.431,822,25,7,19,812,1,821,0,1192,793,820
50239,Ntome_NODE_15383_length_1595_cov_261,Nsylvestris_NODE_15495_length_1503_cov_205,94.993,1358,59,3,47,1403,87,1436,0,2122,1356,1349
50252,Ntome_NODE_15389_length_1595_cov_81,Nsylvestris_NODE_29805_length_544_cov_9,92.094,468,33,2,922,1388,77,541,0,656,466,464
50301,Ntome_NODE_15409_length_1593_cov_111,Nsylvestris_NODE_14401_length_1610_cov_113,94.862,1265,48,6,4,1264,1601,350,0,1960,1260,1251
50370,Ntome_NODE_15435_length_1591_cov_23,Nsylvestris_NODE_9448_length_2186_cov_43,95.194,1623,43,14,1,1591,203,1822,0,2532,1590,1619
50418,Ntome_NODE_15453_length_1588_cov_217,Nsylvestris_NODE_15584_length_1492_cov_157,89.839,1427,108,17,97,1513,1481,82,0,1797,1416,1399
50498,Ntome_NODE_15484_length_1585_cov_197,Nsylvestris_NODE_15197_length_1531_cov_135,94.012,1503,66,10,40,1536,1530,46,0,2255,1496,1484
50521,Ntome_NODE_15492_length_1585_cov_67,Nsylvestris_NODE_15795_length_1470_cov_116,94.18,1512,46,5,63,1574,1,1470,0,2266,1511,1469
50536,Ntome_NODE_15498_length_1584_cov_229,Nsylvestris_NODE_18512_length_1223_cov_190,94.113,1223,52,8,363,1567,1222,2,0,1842,1204,1220
50574,Ntome_NODE_15516_length_1583_cov_25,Nsylvestris_NODE_13263_length_1732_cov_50,91.88,1601,88,19,1,1583,120,1696,0,2198,1582,1576
50593,Ntome_NODE_15523_length_1582_cov_114,Nsylvestris_NODE_22152_length_945_cov_51,94.643,728,35,3,95,821,4,728,0,1125,726,724
50613,Ntome_NODE_15532_length_1581_cov_98,Nsylvestris_NODE_16027_length_1447_cov_150,93.921,1464,51,14,1,1447,2,1444,0,2176,1446,1442
50623,Ntome_NODE_15537_length_1580_cov_282,Nsylvestris_NODE_12552_length_1809_cov_111,94.748,1447,45,10,102,1526,1799,362,0,2222,1424,1437
50652,Ntome_NODE_15552_length_1579_cov_249,Nsylvestris_NODE_16754_length_1376_cov_211,95.678,1342,42,6,44,1375,1336,1,0,2143,1331,1335
50677,Ntome_NODE_15560_length_1579_cov_113,Nsylvestris_NODE_14777_length_1572_cov_56,95.493,1531,61,4,1,1530,1542,19,0,2438,1529,1523
50686,Ntome_NODE_15564_length_1578_cov_287,Nsylvestris_NODE_12798_length_1784_cov_216,97.971,1331,25,2,248,1578,185,1513,0,2307,1330,1328
50703,Ntome_NODE_15571_length_1578_cov_181,Nsylvestris_NODE_19018_length_1182_cov_168,94.806,1136,48,5,427,1561,1,1126,0,1760,1134,1125
50704,Ntome_NODE_15572_length_1578_cov_120,Nsylvestris_NODE_16235_length_1426_cov_180,94.807,1425,66,7,2,1420,2,1424,0,2215,1418,1422
50728,Ntome_NODE_15583_length_1577_cov_251,Nsylvestris_NODE_14027_length_1646_cov_183,94.485,1505,65,9,81,1571,88,1588,0,2303,1490,1500
50733,Ntome_NODE_15586_length_1577_cov_245,Nsylvestris_NODE_15682_length_1481_cov_223,96.496,1427,37,6,56,1470,1,1426,0,2346,1414,1425
50778,Ntome_NODE_15607_length_1575_cov_57,Nsylvestris_NODE_25029_length_770_cov_9,91.23,764,52,7,560,1320,3,754,0,1026,760,751
50801,Ntome_NODE_15619_length_1574_cov_139,Nsylvestris_NODE_14699_length_1579_cov_172,90.689,1407,83,19,1,1393,1572,200,0,1829,1392,1372
50812,Ntome_NODE_15623_length_1574_cov_39,Nsylvestris_NODE_32499_length_372_cov_5,84.173,278,34,7,499,773,1,271,1.74E-68,261,274,270
50824,Ntome_NODE_15629_length_1573_cov_268,Nsylvestris_NODE_15449_length_1507_cov_164,94.952,1446,61,7,23,1467,1435,1,0,2255,1444,1434
50828,Ntome_NODE_15631_length_1573_cov_204,Nsylvestris_NODE_20189_length_1087_cov_176,89.871,1086,67,22,231,1308,1,1051,0,1356,1077,1050
50860,Ntome_NODE_15644_length_1572_cov_228,Nsylvestris_NODE_15021_length_1548_cov_131,91.194,1499,99,17,53,1532,1485,1,0,2006,1479,1484
50899,Ntome_NODE_15656_length_1571_cov_237,Nsylvestris_NODE_14035_length_1646_cov_46,92.73,1513,88,11,4,1510,1637,141,0,2165,1506,1496
50923,Ntome_NODE_15664_length_1571_cov_25,Nsylvestris_NODE_14175_length_1633_cov_22,95.647,1585,49,4,2,1571,33,1612,0,2527,1569,1579
50940,Ntome_NODE_15676_length_1573_cov_263,Nsylvestris_NODE_17889_length_1275_cov_226,98.129,1176,20,1,253,1426,1232,57,0,2049,1173,1175
50942,Ntome_NODE_15678_length_1570_cov_232,Nsylvestris_NODE_19874_length_1112_cov_44,96.201,1053,40,0,197,1249,52,1104,0,1724,1052,1052
50983,Ntome_NODE_15694_length_1568_cov_249,Nsylvestris_NODE_14698_length_1579_cov_200,95.016,1565,55,6,12,1564,1,1554,0,2436,1552,1553
50984,Ntome_NODE_15695_length_1568_cov_233,Nsylvestris_NODE_12231_length_1844_cov_182,95.245,1472,47,7,99,1568,1814,364,0,2309,1469,1450
51055,Ntome_NODE_15725_length_1566_cov_7,Nsylvestris_NODE_13311_length_1726_cov_32,93.45,1481,85,3,98,1566,61,1541,0,2187,1468,1480
51079,Ntome_NODE_15735_length_1565_cov_90,Nsylvestris_NODE_13182_length_1740_cov_211,95.131,1561,71,4,2,1557,101,1661,0,2457,1555,1560
51092,Ntome_NODE_15741_length_1564_cov_18,Nsylvestris_NODE_4494_length_3101_cov_145,94.426,1525,74,5,50,1563,1617,93,0,2335,1513,1524
51136,Ntome_NODE_15759_length_1562_cov_255,Nsylvestris_NODE_17841_length_1282_cov_220,94.269,1204,49,11,87,1289,1235,51,0,1823,1202,1184
51209,Ntome_NODE_15795_length_1558_cov_277,Nsylvestris_NODE_17023_length_1355_cov_201,91.753,1358,62,14,157,1495,2,1328,0,1842,1338,1326
51216,Ntome_NODE_15798_length_1558_cov_226,Nsylvestris_NODE_31088_length_446_cov_4,87.22,446,57,0,282,727,446,1,5.57E-143,508,445,445
51271,Ntome_NODE_15819_length_1556_cov_160,Nsylvestris_NODE_5996_length_2761_cov_139,95.401,1435,56,7,78,1505,1232,2663,0,2276,1427,1431
51331,Ntome_NODE_15841_length_1554_cov_190,Nsylvestris_NODE_17918_length_1275_cov_85,92.747,1227,54,10,59,1269,1275,68,0,1740,1210,1207
51428,Ntome_NODE_15881_length_1550_cov_45,Nsylvestris_NODE_13573_length_1699_cov_116,96.025,1459,34,8,105,1550,79,1526,0,2351,1445,1447
51462,Ntome_NODE_15893_length_1548_cov_231,Nsylvestris_NODE_19435_length_1149_cov_192,97.196,856,24,0,293,1148,247,1102,0,1448,855,855
51511,Ntome_NODE_15913_length_1546_cov_266,Nsylvestris_NODE_16516_length_1398_cov_201,94.565,1196,61,4,88,1281,1352,159,0,1845,1193,1193
51583,Ntome_NODE_15944_length_1543_cov_136,Nsylvestris_NODE_15754_length_1474_cov_190,93.038,1422,62,11,72,1487,1474,84,0,2043,1415,1390
51590,Ntome_NODE_15947_length_1543_cov_109,Nsylvestris_NODE_15903_length_1460_cov_59,93.675,1423,62,15,28,1439,4,1409,0,2104,1411,1405
51594,Ntome_NODE_15950_length_1543_cov_33,Nsylvestris_NODE_16484_length_1401_cov_82,94.375,1351,53,6,201,1529,1351,2,0,2052,1328,1349
51609,Ntome_NODE_15958_length_1542_cov_221,Nsylvestris_NODE_15261_length_1525_cov_167,92.333,1539,60,21,9,1523,21,1525,0,2135,1514,1504
51684,Ntome_NODE_15988_length_1540_cov_13,Nsylvestris_NODE_29727_length_552_cov_9,86.087,230,31,1,605,834,256,28,4.77E-64,246,229,228
51723,Ntome_NODE_16006_length_1538_cov_250,Nsylvestris_NODE_11078_length_1979_cov_121,95.646,1401,52,6,2,1394,1979,580,0,2241,1392,1399
51804,Ntome_NODE_16039_length_1536_cov_64,Nsylvestris_NODE_15270_length_1524_cov_211,91.26,1476,84,21,98,1536,1496,29,0,1969,1438,1467
51849,Ntome_NODE_16055_length_1535_cov_18,Nsylvestris_NODE_6101_length_2737_cov_164,95.652,1495,62,2,1,1492,537,2031,0,2398,1491,1494
51854,Ntome_NODE_16058_length_1534_cov_269,Nsylvestris_NODE_11559_length_1923_cov_179,94.049,1546,63,16,1,1534,233,1761,0,2318,1533,1528
51863,Ntome_NODE_16062_length_1534_cov_192,Nsylvestris_NODE_18795_length_1202_cov_177,91.346,1144,47,9,165,1302,1147,50,0,1517,1137,1097
51896,Ntome_NODE_16076_length_1532_cov_40,Nsylvestris_NODE_22446_length_925_cov_80,81.882,287,42,8,670,951,375,656,3.69E-60,233,281,281
51897,Ntome_NODE_16077_length_1533_cov_25,Nsylvestris_NODE_14410_length_1609_cov_127,92.524,1351,82,8,148,1484,39,1384,0,1917,1336,1345
51939,Ntome_NODE_16093_length_1532_cov_5,Nsylvestris_NODE_12189_length_1849_cov_44,95.35,1527,66,5,9,1532,1741,217,0,2422,1523,1524
51950,Ntome_NODE_16097_length_1531_cov_265,Nsylvestris_NODE_27699_length_642_cov_5,92.835,656,29,6,114,765,642,1,0,935,651,641
51951,Ntome_NODE_16098_length_1531_cov_258,Nsylvestris_NODE_18035_length_1265_cov_66,95.78,1256,36,11,47,1288,1253,1,0,2010,1241,1252
52042,Ntome_NODE_16137_length_1527_cov_261,Nsylvestris_NODE_16153_length_1434_cov_220,94.788,1439,57,10,87,1513,1433,1,0,2226,1426,1432
52072,Ntome_NODE_16150_length_1526_cov_193,Nsylvestris_NODE_14342_length_1615_cov_211,91.505,1542,97,18,1,1523,34,1560,0,2091,1522,1526
52171,Ntome_NODE_16193_length_1521_cov_265,Nsylvestris_NODE_15786_length_1471_cov_201,93.333,1425,60,9,4,1402,56,1471,0,2073,1398,1415
52172,Ntome_NODE_16194_length_1521_cov_238,Nsylvestris_NODE_16920_length_1363_cov_187,94.254,1340,50,13,118,1443,1327,1,0,2023,1325,1326
52191,Ntome_NODE_16202_length_1521_cov_39,Nsylvestris_NODE_18025_length_1266_cov_21,94.239,1215,67,2,227,1438,1219,5,0,1853,1211,1214
52257,Ntome_NODE_16228_length_1518_cov_243,Nsylvestris_NODE_16881_length_1366_cov_85,91.783,1363,68,22,57,1407,2,1332,0,1857,1350,1330
52328,Ntome_NODE_16257_length_1516_cov_98,Nsylvestris_NODE_23228_length_877_cov_26,92.281,881,44,6,233,1093,1,877,0,1229,860,876
52337,Ntome_NODE_16262_length_1515_cov_224,Nsylvestris_NODE_17272_length_1334_cov_218,91.673,1297,87,12,124,1415,54,1334,0,1777,1291,1280
52365,Ntome_NODE_16274_length_1514_cov_278,Nsylvestris_NODE_15541_length_1497_cov_205,92.516,1443,69,16,1,1440,1454,48,0,2030,1439,1406
52420,Ntome_NODE_16298_length_1512_cov_130,Nsylvestris_NODE_14383_length_1612_cov_25,91.906,1495,92,13,29,1512,1612,136,0,2063,1483,1476
52432,Ntome_NODE_16303_length_1512_cov_62,Nsylvestris_NODE_16691_length_1382_cov_28,93.463,1392,66,7,46,1436,1374,7,0,2043,1390,1367
52512,Ntome_NODE_16332_length_1510_cov_81,Nsylvestris_NODE_14857_length_1564_cov_186,94.806,1444,58,9,1,1436,128,1562,0,2235,1435,1434
52533,Ntome_NODE_16340_length_1509_cov_148,Nsylvestris_NODE_15854_length_1463_cov_196,94.354,1470,45,13,68,1506,1,1463,0,2220,1438,1462
52551,Ntome_NODE_16348_length_1509_cov_20,Nsylvestris_NODE_14393_length_1611_cov_35,93.305,1434,78,14,3,1428,1466,43,0,2100,1425,1423
52570,Ntome_NODE_16355_length_1508_cov_229,Nsylvestris_NODE_18758_length_1205_cov_187,96.231,902,30,3,449,1350,266,1163,0,1474,901,897
52622,Ntome_NODE_16372_length_1507_cov_165,Nsylvestris_NODE_33879_length_326_cov_3,88.327,257,19,6,683,930,313,59,1.27E-79,298,247,254
52656,Ntome_NODE_16385_length_1506_cov_230,Nsylvestris_NODE_17339_length_1328_cov_167,93.622,1270,50,6,214,1481,88,1328,0,1868,1267,1240
52700,Ntome_NODE_16404_length_1505_cov_10,Nsylvestris_NODE_28117_length_624_cov_6,96.491,627,19,1,454,1080,1,624,0,1033,626,623
52743,Ntome_NODE_16422_length_1503_cov_127,Nsylvestris_NODE_16944_length_1361_cov_67,93.5,1277,69,10,188,1452,7,1281,0,1886,1264,1274
52755,Ntome_NODE_16427_length_1503_cov_18,Nsylvestris_NODE_15700_length_1480_cov_79,94.01,1369,70,8,3,1364,68,1431,0,2063,1361,1363
52784,Ntome_NODE_16443_length_1501_cov_238,Nsylvestris_NODE_14272_length_1622_cov_192,94.97,1491,53,15,11,1493,136,1612,0,2318,1482,1476
52792,Ntome_NODE_16447_length_1501_cov_154,Nsylvestris_NODE_17118_length_1347_cov_42,91.205,1319,103,7,67,1385,42,1347,0,1781,1318,1305
52823,Ntome_NODE_16461_length_1500_cov_76,Nsylvestris_NODE_23386_length_867_cov_29,94.499,818,39,3,230,1044,5,819,0,1256,814,814
52870,Ntome_NODE_16476_length_1498_cov_227,Nsylvestris_NODE_15420_length_1510_cov_218,93.667,1500,67,16,8,1498,1508,28,0,2218,1490,1480
52882,Ntome_NODE_16481_length_1498_cov_98,Nsylvestris_NODE_16319_length_1417_cov_50,93.849,1203,51,7,45,1234,46,1238,0,1790,1189,1192
52891,Ntome_NODE_16484_length_1497_cov_300,Nsylvestris_NODE_14560_length_1593_cov_198,95.917,1445,42,6,10,1446,10,1445,0,2326,1436,1435
52892,Ntome_NODE_16485_length_1497_cov_271,Nsylvestris_NODE_13880_length_1665_cov_204,95.361,1509,44,10,1,1497,67,1561,0,2375,1496,1494
52942,Ntome_NODE_16503_length_1496_cov_162,Nsylvestris_NODE_15999_length_1449_cov_144,93.191,1454,79,14,53,1491,1,1449,0,2119,1438,1448
53015,Ntome_NODE_16532_length_1493_cov_265,Nsylvestris_NODE_15103_length_1540_cov_198,92.55,1396,68,18,70,1451,1376,3,0,1969,1381,1373
