"","Query.seq.ID","Subject.seq.ID","X.ID","Alignment.length","X..mismatches","X..gap.openings","start.in.query","end.in.query","start.in.subject","end.in.subject","evalue","bitscore","match.length.query","match.length.subject"
"54222","Ntome_NODE_17046_length_1444_cov_11","Nsylvestris_NODE_12442_length_1822_cov_213",94.545,55,3,0,1,55,816,870,1.03e-15,86.1,54,54
"54223","Ntome_NODE_17047_length_1443_cov_301","Nsylvestris_NODE_2129_length_3973_cov_165",96.667,60,2,0,1,60,1939,1998,3.67e-20,100,59,59
"54249","Ntome_NODE_17056_length_1443_cov_88","Nsylvestris_NODE_15963_length_1453_cov_192",95.963,1288,39,6,147,1432,1407,131,0,2078,1285,1276
"54254","Ntome_NODE_17058_length_1443_cov_25","Nsylvestris_NODE_14870_length_1563_cov_190",80.925,173,28,5,225,393,176,347,1.3e-29,132,168,171
"54316","Ntome_NODE_17078_length_1441_cov_134","Nsylvestris_NODE_17490_length_1314_cov_144",94.118,1258,49,9,18,1264,1312,69,0,1890,1246,1243
"54319","Ntome_NODE_17080_length_1441_cov_114","Nsylvestris_NODE_17526_length_1311_cov_23",91.37,1321,73,21,102,1391,1,1311,0,1770,1289,1310
"54326","Ntome_NODE_17084_length_1441_cov_12","Nsylvestris_NODE_1098_length_4823_cov_132",88.889,81,8,1,243,323,1717,1638,1.32e-19,99,80,79
"54327","Ntome_NODE_17086_length_1441_cov_8","Nsylvestris_NODE_866_length_5142_cov_41",90.099,101,10,0,718,818,355,455,1.3e-29,132,100,100
"54328","Ntome_NODE_17087_length_1440_cov_295","Nsylvestris_NODE_13912_length_1661_cov_207",96.029,1108,38,1,339,1440,370,1477,0,1797,1101,1107
"54378","Ntome_NODE_17108_length_1438_cov_245","Nsylvestris_NODE_2388_length_3847_cov_109",95.682,1436,56,4,1,1435,1431,1,0,2303,1434,1430
"54387","Ntome_NODE_17114_length_1438_cov_87","Nsylvestris_NODE_11333_length_1948_cov_114",87.532,1171,88,23,53,1191,1193,49,0,1301,1138,1144
"54403","Ntome_NODE_17120_length_1438_cov_31","Nsylvestris_NODE_519_length_5903_cov_73",90.909,44,4,0,790,833,2075,2118,6.21e-08,60.2,43,43
"54404","Ntome_NODE_17121_length_1438_cov_26","Nsylvestris_NODE_6967_length_2574_cov_160",100,55,0,0,1384,1438,616,562,1.02e-20,102,54,54
"54432","Ntome_NODE_17134_length_1437_cov_8","Nsylvestris_NODE_14773_length_1573_cov_25",95.49,1419,59,3,16,1433,2,1416,0,2261,1417,1414
"54436","Ntome_NODE_17136_length_1437_cov_5","Nsylvestris_NODE_16157_length_1434_cov_46",96.97,33,0,1,862,894,675,706,2.89e-06,54.7,32,31
"54445","Ntome_NODE_17140_length_1436_cov_124","Nsylvestris_NODE_539_length_5843_cov_119",96.364,55,2,0,1382,1436,601,655,2.2e-17,91.6,54,54
"54521","Ntome_NODE_17165_length_1434_cov_62","Nsylvestris_NODE_1139_length_4768_cov_72",90.559,572,43,9,104,670,2456,3021,0,747,566,565
"54534","Ntome_NODE_17170_length_1433_cov_209","Nsylvestris_NODE_1740_length_4218_cov_204",95.635,1283,56,0,1,1283,2886,4168,0,2060,1282,1282
"54567","Ntome_NODE_17179_length_1432_cov_54","Nsylvestris_NODE_19497_length_1144_cov_17",78.67,797,147,17,170,949,171,961,5.11e-143,508,779,790
"54584","Ntome_NODE_17187_length_1431_cov_10","Nsylvestris_NODE_19828_length_1115_cov_42",98.182,55,1,0,1377,1431,640,694,4.71e-19,97.1,54,54
"54594","Ntome_NODE_17192_length_1430_cov_187","Nsylvestris_NODE_4791_length_3024_cov_123",93.027,1262,73,8,36,1287,2863,1607,0,1829,1251,1256
"54608","Ntome_NODE_17199_length_1430_cov_74","Nsylvestris_NODE_35054_length_294_cov_3",94.898,294,15,0,833,1126,294,1,1.45e-128,460,293,293
"54612","Ntome_NODE_17202_length_1429_cov_278","Nsylvestris_NODE_23436_length_864_cov_27",93.173,791,45,8,73,862,864,82,0,1153,789,782
"54624","Ntome_NODE_17208_length_1429_cov_224","Nsylvestris_NODE_24274_length_814_cov_24",94.286,35,2,0,195,229,769,803,2.87e-06,54.7,34,34
"54660","Ntome_NODE_17221_length_1428_cov_97","Nsylvestris_NODE_23680_length_850_cov_6",83.106,367,49,7,1035,1389,699,334,7.13e-87,322,354,365
"54677","Ntome_NODE_17229_length_1427_cov_187","Nsylvestris_NODE_13281_length_1730_cov_120",95.024,1266,62,1,124,1388,1356,91,0,1988,1264,1265
"54685","Ntome_NODE_17233_length_1427_cov_24","Nsylvestris_NODE_7419_length_2501_cov_221",81.863,1428,202,16,34,1423,1792,384,0,1149,1389,1408
"54692","Ntome_NODE_17236_length_1427_cov_14","Nsylvestris_NODE_33517_length_336_cov_4",84.132,334,50,3,298,629,335,3,2.56e-86,320,331,332
"54702","Ntome_NODE_17241_length_1426_cov_106","Nsylvestris_NODE_10182_length_2090_cov_228",94.268,314,18,0,50,363,2027,1714,1.11e-134,481,313,313
"54744","Ntome_NODE_17257_length_1424_cov_122","Nsylvestris_NODE_4332_length_3143_cov_193",87.532,385,33,10,806,1176,2322,2705,1.13e-119,431,370,383
"54745","Ntome_NODE_17258_length_1424_cov_114","Nsylvestris_NODE_16557_length_1395_cov_72",92.691,643,37,5,694,1332,674,1310,0,918,638,636
"54751","Ntome_NODE_17261_length_1424_cov_27","Nsylvestris_NODE_18106_length_1259_cov_73",92.683,41,1,2,28,67,89,128,2.21e-07,58.4,39,39
"54755","Ntome_NODE_17263_length_1424_cov_18","Nsylvestris_NODE_4403_length_3124_cov_234",93.421,76,1,3,1349,1424,646,717,6.02e-23,110,75,71
"54765","Ntome_NODE_17267_length_1423_cov_182","Nsylvestris_NODE_16189_length_1430_cov_195",94.018,1120,43,7,308,1408,133,1247,0,1676,1100,1114
"54786","Ntome_NODE_17275_length_1422_cov_253","Nsylvestris_NODE_16961_length_1360_cov_23",93.684,1045,66,0,298,1342,1095,51,0,1565,1044,1044
"54795","Ntome_NODE_17278_length_1422_cov_151","Nsylvestris_NODE_3040_length_3572_cov_53",89.587,653,59,8,1,646,2343,2993,0,821,645,650
"54801","Ntome_NODE_17281_length_1422_cov_48","Nsylvestris_NODE_25374_length_751_cov_7",89.578,758,40,11,502,1229,1,749,0,926,727,748
"54805","Ntome_NODE_17283_length_1422_cov_42","Nsylvestris_NODE_15853_length_1463_cov_209",88.988,1235,131,4,1,1234,1377,147,0,1522,1233,1230
"54809","Ntome_NODE_17286_length_1422_cov_9","Nsylvestris_NODE_7559_length_2476_cov_134",96.364,55,2,0,1368,1422,985,1039,2.18e-17,91.6,54,54
"54818","Ntome_NODE_17290_length_1421_cov_102","Nsylvestris_NODE_16568_length_1394_cov_113",95.424,1180,39,5,7,1178,1,1173,0,1866,1171,1172
"54819","Ntome_NODE_17291_length_1421_cov_91","Nsylvestris_NODE_2031_length_4032_cov_153",98.607,359,5,0,1,359,158,516,0,636,358,358
"54832","Ntome_NODE_17297_length_1420_cov_240","Nsylvestris_NODE_16302_length_1418_cov_154",90.943,1082,55,12,64,1114,9,1078,0,1415,1050,1069
"54833","Ntome_NODE_17298_length_1420_cov_228","Nsylvestris_NODE_16722_length_1379_cov_81",94.038,1258,63,10,173,1419,1337,81,0,1897,1246,1256
"54836","Ntome_NODE_17300_length_1420_cov_186","Nsylvestris_NODE_21021_length_1026_cov_208",100,55,0,0,1366,1420,378,324,1.01e-20,102,54,54
"54837","Ntome_NODE_17301_length_1420_cov_160","Nsylvestris_NODE_15322_length_1520_cov_27",93.433,670,36,3,393,1061,802,1464,0,987,668,662
"54851","Ntome_NODE_17308_length_1419_cov_271","Nsylvestris_NODE_2388_length_3847_cov_109",95.925,1276,47,3,149,1419,3841,2566,0,2063,1270,1275
"54861","Ntome_NODE_17313_length_1417_cov_91","Nsylvestris_NODE_19381_length_1153_cov_149",94.072,388,18,4,983,1370,665,283,8.17e-166,584,387,382
"54862","Ntome_NODE_17314_length_1419_cov_87","Nsylvestris_NODE_30309_length_502_cov_6",96.215,502,19,0,457,958,1,502,0,822,501,501
"54866","Ntome_NODE_17316_length_1419_cov_80","Nsylvestris_NODE_14964_length_1553_cov_192",94.077,1435,62,8,1,1419,1429,2,0,2158,1418,1427
"54895","Ntome_NODE_17330_length_1417_cov_278","Nsylvestris_NODE_17347_length_1327_cov_214",94.889,1311,45,9,35,1336,1,1298,0,2030,1301,1297
"54903","Ntome_NODE_17333_length_1417_cov_190","Nsylvestris_NODE_27569_length_648_cov_16",73.784,473,102,12,689,1152,462,3,3.51e-40,167,463,459
"54925","Ntome_NODE_17341_length_1417_cov_26","Nsylvestris_NODE_3853_length_3283_cov_147",95.161,62,2,1,1356,1417,616,676,4.67e-19,97.1,61,60
"54926","Ntome_NODE_17342_length_1417_cov_24","Nsylvestris_NODE_337_length_6530_cov_154",89.312,1469,50,21,4,1417,5726,4310,0,1744,1413,1416
"54927","Ntome_NODE_17343_length_1417_cov_20","Nsylvestris_NODE_15137_length_1536_cov_37",89.209,139,13,2,98,235,909,1046,7.54e-42,172,137,137
"54928","Ntome_NODE_17344_length_1417_cov_18","Nsylvestris_NODE_25596_length_739_cov_158",98.276,58,1,0,1,58,322,265,1e-20,102,57,57
"54929","Ntome_NODE_17345_length_1417_cov_12","Nsylvestris_NODE_630_length_5633_cov_27",92.032,1368,89,9,51,1417,4266,5614,0,1905,1366,1348
"54939","Ntome_NODE_17349_length_1416_cov_269","Nsylvestris_NODE_18474_length_1226_cov_159",93.054,1123,58,12,41,1156,1,1110,0,1624,1115,1109
"54940","Ntome_NODE_17350_length_1416_cov_265","Nsylvestris_NODE_13417_length_1715_cov_209",96.251,1387,48,2,32,1416,1,1385,0,2270,1384,1384
"54953","Ntome_NODE_17357_length_1416_cov_25","Nsylvestris_NODE_29612_length_559_cov_3",93.173,498,33,1,889,1386,62,558,0,730,497,496
"54976","Ntome_NODE_17366_length_1415_cov_146","Nsylvestris_NODE_11016_length_1986_cov_68",95.575,1017,38,5,30,1041,82,1096,0,1622,1011,1014
"54991","Ntome_NODE_17373_length_1415_cov_14","Nsylvestris_NODE_25669_length_736_cov_10",95.803,691,29,0,187,877,1,691,0,1116,690,690
"55005","Ntome_NODE_17377_length_1414_cov_118","Nsylvestris_NODE_1528_length_4374_cov_222",95.918,49,2,0,1,49,2379,2331,4.69e-14,80.5,48,48
"55012","Ntome_NODE_17380_length_1414_cov_51","Nsylvestris_NODE_12484_length_1817_cov_103",90.049,1417,79,26,23,1399,199,1593,0,1779,1376,1394
"55013","Ntome_NODE_17383_length_1414_cov_12","Nsylvestris_NODE_14606_length_1588_cov_159",95.504,1379,57,1,36,1409,1466,88,0,2198,1373,1378
"55038","Ntome_NODE_17395_length_1412_cov_122","Nsylvestris_NODE_3513_length_3394_cov_166",94.737,950,47,1,377,1323,2143,3092,0,1474,946,949
"55039","Ntome_NODE_17396_length_1412_cov_113","Nsylvestris_NODE_15677_length_1482_cov_214",96.21,1372,40,4,29,1388,1427,56,0,2235,1359,1371
"55042","Ntome_NODE_17398_length_1412_cov_63","Nsylvestris_NODE_27843_length_636_cov_12",86.19,420,45,8,68,480,24,437,5.18e-123,442,412,413
"55049","Ntome_NODE_17401_length_1412_cov_24","Nsylvestris_NODE_33311_length_342_cov_8",91.768,328,22,2,871,1194,342,16,8.61e-126,451,323,326
"55062","Ntome_NODE_17406_length_1411_cov_250","Nsylvestris_NODE_15716_length_1478_cov_182",92.044,817,47,2,264,1065,1471,658,0,1133,801,813
"55083","Ntome_NODE_17414_length_1411_cov_19","Nsylvestris_NODE_15501_length_1502_cov_218",98.077,52,1,0,1357,1408,395,446,2.16e-17,91.6,51,51
"55093","Ntome_NODE_17418_length_1410_cov_215","Nsylvestris_NODE_7297_length_2519_cov_226",98.182,55,0,1,1356,1410,349,296,1.67e-18,95.3,54,53
"55100","Ntome_NODE_17421_length_1411_cov_111","Nsylvestris_NODE_17041_length_1354_cov_24",95.174,1181,48,6,47,1221,1235,58,0,1857,1174,1177
"55110","Ntome_NODE_17425_length_1409_cov_271","Nsylvestris_NODE_3570_length_3374_cov_222",95.737,1337,45,4,1,1337,1741,3065,0,2143,1336,1324
"55124","Ntome_NODE_17431_length_1409_cov_115","Nsylvestris_NODE_14679_length_1581_cov_147",94.264,1046,57,3,1,1045,55,1098,0,1596,1044,1043
"55125","Ntome_NODE_17432_length_1409_cov_82","Nsylvestris_NODE_16595_length_1391_cov_211",96.04,1212,46,2,26,1237,1391,182,0,1971,1211,1209
"55126","Ntome_NODE_17433_length_1409_cov_74","Nsylvestris_NODE_19960_length_1106_cov_6",86.486,259,32,2,4,262,1042,787,1.19e-74,281,258,255
"55137","Ntome_NODE_17437_length_1408_cov_282","Nsylvestris_NODE_11315_length_1949_cov_188",94.366,994,53,3,291,1282,911,1903,0,1522,991,992
"55146","Ntome_NODE_17440_length_1408_cov_119","Nsylvestris_NODE_1649_length_4280_cov_111",93.168,1171,60,8,44,1199,2657,3822,0,1701,1155,1165
"55149","Ntome_NODE_17443_length_1408_cov_107","Nsylvestris_NODE_17836_length_1283_cov_62",91.713,1255,70,13,116,1357,1283,50,0,1711,1241,1233
"55160","Ntome_NODE_17453_length_1407_cov_198","Nsylvestris_NODE_15127_length_1537_cov_17",88.953,1222,73,24,1,1164,251,1468,0,1452,1163,1217
"55161","Ntome_NODE_17454_length_1407_cov_130","Nsylvestris_NODE_6848_length_2594_cov_156",98.276,58,1,0,1,58,1584,1527,9.96e-21,102,57,57
"55181","Ntome_NODE_17463_length_1406_cov_265","Nsylvestris_NODE_15212_length_1530_cov_195",93.38,1420,61,21,1,1406,52,1452,0,2071,1405,1400
"55192","Ntome_NODE_17467_length_1406_cov_172","Nsylvestris_NODE_17703_length_1294_cov_59",93.937,1270,77,0,105,1374,1,1270,0,1919,1269,1269
"55199","Ntome_NODE_17470_length_1406_cov_47","Nsylvestris_NODE_19475_length_1146_cov_9",90.614,1172,83,8,150,1321,1145,1,0,1530,1171,1144
"55203","Ntome_NODE_17472_length_1406_cov_28","Nsylvestris_NODE_14684_length_1581_cov_11",94.776,1359,66,3,51,1406,1558,202,0,2111,1355,1356
"55241","Ntome_NODE_17488_length_1404_cov_270","Nsylvestris_NODE_16630_length_1388_cov_190",94.349,1398,62,9,1,1391,1,1388,0,2128,1390,1387
"55255","Ntome_NODE_17493_length_1404_cov_141","Nsylvestris_NODE_19395_length_1152_cov_149",96.364,55,2,0,1,55,635,581,2.15e-17,91.6,54,54
"55258","Ntome_NODE_17495_length_1404_cov_45","Nsylvestris_NODE_128_length_8068_cov_85",94.286,70,0,3,1,66,6515,6446,2.76e-21,104,65,69
"55265","Ntome_NODE_17498_length_1404_cov_6","Nsylvestris_NODE_30890_length_458_cov_7",96.507,458,16,0,494,951,458,1,0,758,457,457
"55266","Ntome_NODE_17499_length_1403_cov_258","Nsylvestris_NODE_16310_length_1418_cov_187",96.814,1287,34,4,71,1356,1414,134,0,2143,1285,1280
"55278","Ntome_NODE_17503_length_1403_cov_76","Nsylvestris_NODE_20109_length_1093_cov_116",96.332,1036,34,2,1,1033,13,1047,0,1700,1032,1034
"55282","Ntome_NODE_17506_length_1403_cov_12","Nsylvestris_NODE_1559_length_4355_cov_163",91.935,62,5,0,57,118,825,764,2.78e-16,87.9,61,61
"55283","Ntome_NODE_17507_length_1403_cov_8","Nsylvestris_NODE_14662_length_1583_cov_91",91.153,373,33,0,584,956,1081,709,1.8e-142,507,372,372
"55342","Ntome_NODE_17527_length_1400_cov_15","Nsylvestris_NODE_15969_length_1452_cov_161",100,55,0,0,1,55,975,1029,9.91e-21,102,54,54
"55365","Ntome_NODE_17535_length_1399_cov_259","Nsylvestris_NODE_14423_length_1608_cov_152",95.227,1299,48,8,64,1359,1397,110,0,2043,1295,1287
"55379","Ntome_NODE_17540_length_1399_cov_143","Nsylvestris_NODE_1773_length_4192_cov_183",94.832,1103,54,1,218,1317,3043,4145,0,1718,1099,1102
"55404","Ntome_NODE_17549_length_1398_cov_110","Nsylvestris_NODE_23020_length_889_cov_48",86.722,851,44,24,82,891,877,55,0,881,809,822
"55405","Ntome_NODE_17550_length_1398_cov_46","Nsylvestris_NODE_21034_length_1026_cov_21",95.738,1009,30,3,397,1396,1005,1,0,1613,999,1004
"55423","Ntome_NODE_17556_length_1397_cov_199","Nsylvestris_NODE_7156_length_2542_cov_197",93.609,1283,58,10,119,1391,1208,2476,0,1893,1272,1268
"55426","Ntome_NODE_17558_length_1397_cov_127","Nsylvestris_NODE_14818_length_1567_cov_220",94.855,1380,67,2,4,1379,1436,57,0,2152,1375,1379
"55438","Ntome_NODE_17563_length_1396_cov_252","Nsylvestris_NODE_17496_length_1313_cov_211",91.176,1292,79,17,107,1391,1313,50,0,1722,1284,1263
"55450","Ntome_NODE_17566_length_1396_cov_196","Nsylvestris_NODE_14458_length_1604_cov_147",96.246,1039,31,5,200,1233,1507,472,0,1696,1033,1035
"55455","Ntome_NODE_17568_length_1396_cov_92","Nsylvestris_NODE_4393_length_3128_cov_96",84.483,116,14,3,1057,1170,1026,1139,1.64e-23,111,113,113
"55456","Ntome_NODE_17569_length_1396_cov_34","Nsylvestris_NODE_16370_length_1413_cov_27",95.396,1390,51,7,19,1396,1,1389,0,2200,1377,1388
"55457","Ntome_NODE_17570_length_1396_cov_33","Nsylvestris_NODE_16927_length_1363_cov_15",95.158,1363,60,3,1,1357,1363,1,0,2146,1356,1362
"55461","Ntome_NODE_17572_length_1396_cov_11","Nsylvestris_NODE_1390_length_4504_cov_41",89.042,1451,74,19,3,1396,3745,2323,0,1720,1393,1422
"55462","Ntome_NODE_17573_length_1395_cov_292","Nsylvestris_NODE_18063_length_1262_cov_227",96.67,1051,24,4,348,1395,48,1090,0,1736,1047,1042
"55466","Ntome_NODE_17575_length_1395_cov_288","Nsylvestris_NODE_15080_length_1543_cov_181",92.415,1292,61,16,2,1277,1517,247,0,1808,1275,1270
"55474","Ntome_NODE_17578_length_1395_cov_254","Nsylvestris_NODE_17452_length_1318_cov_142",94.03,67,4,0,158,224,526,592,9.87e-21,102,66,66
"55475","Ntome_NODE_17579_length_1395_cov_210","Nsylvestris_NODE_20035_length_1099_cov_151",92.115,1078,42,12,1,1069,1044,1,0,1480,1068,1043
"55488","Ntome_NODE_17583_length_1395_cov_16","Nsylvestris_NODE_3057_length_3564_cov_131",94.842,1396,70,2,1,1395,2384,990,0,2178,1394,1394
"55501","Ntome_NODE_17589_length_1394_cov_133","Nsylvestris_NODE_20260_length_1082_cov_34",95.481,1018,40,4,214,1229,1082,69,0,1620,1015,1013
"55516","Ntome_NODE_17594_length_1394_cov_47","Nsylvestris_NODE_9745_length_2147_cov_156",96.892,740,23,0,109,848,2051,1312,0,1240,739,739
"55522","Ntome_NODE_17597_length_1394_cov_18","Nsylvestris_NODE_17923_length_1275_cov_35",93.064,1211,77,5,2,1211,35,1239,0,1764,1209,1204
"55523","Ntome_NODE_17598_length_1394_cov_12","Nsylvestris_NODE_579_length_5752_cov_158",100,55,0,0,1340,1394,1347,1401,9.86e-21,102,54,54
"55526","Ntome_NODE_17600_length_1394_cov_7","Nsylvestris_NODE_23944_length_836_cov_4",96.292,836,31,0,273,1108,836,1,0,1373,835,835
"55537","Ntome_NODE_17604_length_1393_cov_221","Nsylvestris_NODE_19656_length_1130_cov_207",94.711,1021,51,2,243,1263,1068,51,0,1583,1020,1017
"55543","Ntome_NODE_17606_length_1393_cov_136","Nsylvestris_NODE_25351_length_752_cov_37",93.584,717,26,6,402,1117,752,55,0,1051,715,697
"55544","Ntome_NODE_17607_length_1393_cov_87","Nsylvestris_NODE_29553_length_561_cov_12",78.696,230,40,5,137,360,49,275,1.61e-33,145,223,226
"55551","Ntome_NODE_17610_length_1393_cov_7","Nsylvestris_NODE_1694_length_4258_cov_26",99.067,1393,13,0,1,1393,354,1746,0,2501,1392,1392
"55564","Ntome_NODE_17615_length_1392_cov_61","Nsylvestris_NODE_17591_length_1304_cov_157",94.768,1166,59,2,214,1378,96,1260,0,1814,1164,1164
"55568","Ntome_NODE_17617_length_1392_cov_36","Nsylvestris_NODE_17928_length_1274_cov_201",95.676,185,8,0,1,185,265,81,1.17e-79,298,184,184
"55569","Ntome_NODE_17618_length_1392_cov_20","Nsylvestris_NODE_4933_length_2990_cov_21",95.291,1338,52,7,54,1382,1655,2990,0,2111,1328,1335
"55572","Ntome_NODE_17620_length_1392_cov_8","Nsylvestris_NODE_7519_length_2483_cov_122",93.563,1134,65,6,260,1392,1331,2457,0,1683,1132,1126
"55573","Ntome_NODE_17621_length_1391_cov_279","Nsylvestris_NODE_13901_length_1661_cov_177",94.939,1304,31,13,90,1388,1438,165,0,2010,1298,1273
"55586","Ntome_NODE_17625_length_1391_cov_80","Nsylvestris_NODE_13578_length_1698_cov_210",88.235,595,67,1,210,801,213,807,0,708,591,594
"55590","Ntome_NODE_17627_length_1391_cov_27","Nsylvestris_NODE_25037_length_769_cov_218",100,55,0,0,1337,1391,325,379,9.84e-21,102,54,54
"55591","Ntome_NODE_17629_length_1391_cov_7","Nsylvestris_NODE_3324_length_3466_cov_219",98.182,55,1,0,1337,1391,290,344,4.58e-19,97.1,54,54
"55599","Ntome_NODE_17632_length_1390_cov_190","Nsylvestris_NODE_17198_length_1340_cov_194",92.241,1147,54,13,1,1143,1,1116,0,1592,1142,1115
"55608","Ntome_NODE_17635_length_1390_cov_53","Nsylvestris_NODE_88_length_8639_cov_233",100,55,0,0,1,55,1620,1566,9.84e-21,102,54,54
"55609","Ntome_NODE_17636_length_1390_cov_12","Nsylvestris_NODE_11700_length_1905_cov_129",94.564,1398,64,5,1,1389,1420,26,0,2150,1388,1394
"55634","Ntome_NODE_17642_length_1389_cov_147","Nsylvestris_NODE_2087_length_4002_cov_188",96.912,1263,27,5,128,1389,1637,386,0,2106,1261,1251
"55635","Ntome_NODE_17643_length_1389_cov_145","Nsylvestris_NODE_15400_length_1512_cov_184",92.006,1301,67,22,59,1346,1337,61,0,1792,1287,1276
"55639","Ntome_NODE_17645_length_1389_cov_49","Nsylvestris_NODE_37098_length_250_cov_1",97.794,136,3,0,1008,1143,20,155,9.29e-61,235,135,135
"55653","Ntome_NODE_17650_length_1388_cov_161","Nsylvestris_NODE_13301_length_1728_cov_177",92.632,1398,52,15,13,1388,5,1373,0,1964,1375,1368
"55654","Ntome_NODE_17651_length_1388_cov_142","Nsylvestris_NODE_793_length_5250_cov_202",96.127,1162,37,3,99,1260,48,1201,0,1890,1161,1153
"55695","Ntome_NODE_17664_length_1387_cov_25","Nsylvestris_NODE_16705_length_1381_cov_22",95.977,1367,51,2,1,1367,1369,7,0,2217,1366,1362
"55700","Ntome_NODE_17666_length_1387_cov_20","Nsylvestris_NODE_15166_length_1534_cov_47",94.317,1390,53,7,1,1384,1396,27,0,2106,1383,1369
"55715","Ntome_NODE_17673_length_1386_cov_240","Nsylvestris_NODE_11654_length_1913_cov_152",95.671,1132,37,7,161,1283,680,1808,0,1808,1122,1128
"55716","Ntome_NODE_17674_length_1386_cov_83","Nsylvestris_NODE_16739_length_1377_cov_208",93.285,1236,78,5,16,1249,89,1321,0,1818,1233,1232
"55728","Ntome_NODE_17678_length_1386_cov_14","Nsylvestris_NODE_36605_length_260_cov_2",89.231,260,27,1,608,867,259,1,1.92e-87,324,259,258
"55731","Ntome_NODE_17680_length_1385_cov_248","Nsylvestris_NODE_12736_length_1792_cov_181",91.13,1398,96,12,1,1380,1792,405,0,1869,1379,1387
"55754","Ntome_NODE_17688_length_1385_cov_72","Nsylvestris_NODE_30860_length_460_cov_6",96.087,460,18,0,751,1210,460,1,0,750,459,459
"55767","Ntome_NODE_17693_length_1384_cov_288","Nsylvestris_NODE_4360_length_3137_cov_137",93.074,1155,67,8,82,1232,3113,1968,0,1677,1150,1145
"55777","Ntome_NODE_17697_length_1384_cov_252","Nsylvestris_NODE_17295_length_1332_cov_186",88.898,1180,79,14,177,1334,162,1311,0,1406,1157,1149
"55784","Ntome_NODE_17699_length_1384_cov_173","Nsylvestris_NODE_5221_length_2922_cov_157",94.378,747,30,10,594,1337,567,1304,0,1136,743,737
"55797","Ntome_NODE_17706_length_1383_cov_232","Nsylvestris_NODE_6870_length_2590_cov_179",95.671,1178,43,5,59,1236,1194,25,0,1886,1177,1169
"55805","Ntome_NODE_17708_length_1383_cov_82","Nsylvestris_NODE_21609_length_984_cov_46",80.435,322,34,13,130,443,1,301,9.31e-56,219,313,300
"55818","Ntome_NODE_17714_length_1382_cov_204","Nsylvestris_NODE_20477_length_1066_cov_148",89.645,1043,72,12,282,1323,57,1064,0,1295,1041,1007
"55823","Ntome_NODE_17717_length_1382_cov_156","Nsylvestris_NODE_12426_length_1823_cov_138",93.21,1296,64,4,57,1333,195,1485,0,1884,1276,1290
