,A,B,overlap
1655,Nsylvestris_NODE_18954_length_1187_cov_125,Nsylvestris_NODE_9653_length_2158_cov_148,Nsylvestris_NODE_29940_length_533_cov_7
1656,Nsylvestris_NODE_18955_length_1187_cov_111,Nsylvestris_NODE_18971_length_1186_cov_61,Nsylvestris_NODE_29954_length_532_cov_6
1657,Nsylvestris_NODE_18956_length_1187_cov_108,Nsylvestris_NODE_5276_length_2911_cov_43,Nsylvestris_NODE_29957_length_532_cov_2
1658,Nsylvestris_NODE_18960_length_1187_cov_35,Nsylvestris_NODE_17740_length_1290_cov_206,Nsylvestris_NODE_29975_length_530_cov_7
1659,Nsylvestris_NODE_18963_length_1187_cov_9,Nsylvestris_NODE_5195_length_2927_cov_206,Nsylvestris_NODE_29982_length_529_cov_108
1660,Nsylvestris_NODE_18970_length_1186_cov_73,Nsylvestris_NODE_26227_length_708_cov_210,Nsylvestris_NODE_30013_length_526_cov_193
1661,Nsylvestris_NODE_18976_length_1186_cov_14,Nsylvestris_NODE_1830_length_4159_cov_34,Nsylvestris_NODE_30014_length_526_cov_75
1662,Nsylvestris_NODE_18977_length_1186_cov_8,Nsylvestris_NODE_24321_length_811_cov_181,Nsylvestris_NODE_30015_length_526_cov_19
1663,Nsylvestris_NODE_18978_length_1185_cov_221,Nsylvestris_NODE_16866_length_1367_cov_71,Nsylvestris_NODE_30022_length_525_cov_247
1664,Nsylvestris_NODE_18988_length_1184_cov_10,Nsylvestris_NODE_3801_length_3300_cov_41,Nsylvestris_NODE_30027_length_525_cov_82
1665,Nsylvestris_NODE_18989_length_1184_cov_214,Nsylvestris_NODE_15412_length_1511_cov_212,Nsylvestris_NODE_30030_length_525_cov_26
1666,Nsylvestris_NODE_18995_length_1184_cov_79,Nsylvestris_NODE_5209_length_2924_cov_120,Nsylvestris_NODE_30055_length_523_cov_8
1667,Nsylvestris_NODE_18998_length_1184_cov_27,Nsylvestris_NODE_2685_length_3712_cov_170,Nsylvestris_NODE_30059_length_523_cov_4
1668,Nsylvestris_NODE_19007_length_1183_cov_32,Nsylvestris_NODE_11399_length_1942_cov_20,Nsylvestris_NODE_30065_length_521_cov_10
1669,Nsylvestris_NODE_19014_length_1182_cov_193,Nsylvestris_NODE_12764_length_1790_cov_144,Nsylvestris_NODE_30101_length_518_cov_10
1670,Nsylvestris_NODE_19016_length_1182_cov_181,Nsylvestris_NODE_24694_length_789_cov_173,Nsylvestris_NODE_30105_length_518_cov_4
1671,Nsylvestris_NODE_19023_length_1182_cov_56,Nsylvestris_NODE_10568_length_2041_cov_183,Nsylvestris_NODE_30116_length_516_cov_9
1672,Nsylvestris_NODE_19024_length_1182_cov_13,Nsylvestris_NODE_11107_length_1975_cov_148,Nsylvestris_NODE_30137_length_514_cov_26
1673,Nsylvestris_NODE_19029_length_1181_cov_193,Nsylvestris_NODE_17916_length_1275_cov_215,Nsylvestris_NODE_30138_length_514_cov_24
1674,Nsylvestris_NODE_19032_length_1181_cov_80,Nsylvestris_NODE_9037_length_2246_cov_136,Nsylvestris_NODE_30140_length_514_cov_8
1675,Nsylvestris_NODE_19033_length_1181_cov_72,Nsylvestris_NODE_3360_length_3452_cov_109,Nsylvestris_NODE_30152_length_513_cov_5
1676,Nsylvestris_NODE_19034_length_1181_cov_56,Nsylvestris_NODE_14019_length_1647_cov_130,Nsylvestris_NODE_30187_length_511_cov_1
1677,Nsylvestris_NODE_19036_length_1181_cov_13,Nsylvestris_NODE_16141_length_1435_cov_235,Nsylvestris_NODE_30198_length_510_cov_6
1678,Nsylvestris_NODE_19040_length_1180_cov_100,Nsylvestris_NODE_10574_length_2041_cov_30,Nsylvestris_NODE_30218_length_508_cov_6
1679,Nsylvestris_NODE_19046_length_1180_cov_11,Nsylvestris_NODE_17460_length_1316_cov_130,Nsylvestris_NODE_30222_length_508_cov_5
1680,Nsylvestris_NODE_19049_length_1179_cov_185,Nsylvestris_NODE_3665_length_3345_cov_166,Nsylvestris_NODE_30227_length_508_cov_2
1681,Nsylvestris_NODE_19052_length_1179_cov_128,Nsylvestris_NODE_25305_length_754_cov_193,Nsylvestris_NODE_30248_length_506_cov_12
1682,Nsylvestris_NODE_19065_length_1178_cov_26,Nsylvestris_NODE_16035_length_1446_cov_165,Nsylvestris_NODE_30261_length_505_cov_11
1683,Nsylvestris_NODE_19079_length_1177_cov_26,Nsylvestris_NODE_391_length_6319_cov_100,Nsylvestris_NODE_30276_length_505_cov_8
1684,Nsylvestris_NODE_19082_length_1177_cov_15,Nsylvestris_NODE_3356_length_3453_cov_123,Nsylvestris_NODE_30334_length_499_cov_6
1685,Nsylvestris_NODE_19084_length_1177_cov_8,Nsylvestris_NODE_19422_length_1150_cov_193,Nsylvestris_NODE_30336_length_499_cov_6
1686,Nsylvestris_NODE_19096_length_1176_cov_76,Nsylvestris_NODE_3735_length_3323_cov_78,Nsylvestris_NODE_30348_length_498_cov_10
1687,Nsylvestris_NODE_19101_length_1176_cov_12,Nsylvestris_NODE_5290_length_2908_cov_25,Nsylvestris_NODE_30389_length_495_cov_8
1688,Nsylvestris_NODE_19113_length_1175_cov_8,Nsylvestris_NODE_191_length_7430_cov_231,Nsylvestris_NODE_30407_length_494_cov_5
1689,Nsylvestris_NODE_19119_length_1174_cov_191,Nsylvestris_NODE_6236_length_2710_cov_107,Nsylvestris_NODE_30444_length_491_cov_9
1690,Nsylvestris_NODE_19120_length_1174_cov_158,Nsylvestris_NODE_11253_length_1956_cov_223,Nsylvestris_NODE_30473_length_488_cov_8
1691,Nsylvestris_NODE_19123_length_1170_cov_29,Nsylvestris_NODE_703_length_5422_cov_153,Nsylvestris_NODE_30491_length_487_cov_5
1692,Nsylvestris_NODE_19144_length_1172_cov_71,Nsylvestris_NODE_3478_length_3408_cov_117,Nsylvestris_NODE_30508_length_485_cov_78
1693,Nsylvestris_NODE_19153_length_1171_cov_105,Nsylvestris_NODE_13224_length_1736_cov_241,Nsylvestris_NODE_30509_length_485_cov_18
1694,Nsylvestris_NODE_19164_length_1170_cov_183,Nsylvestris_NODE_10862_length_2006_cov_47,Nsylvestris_NODE_30510_length_485_cov_12
1695,Nsylvestris_NODE_19185_length_1169_cov_8,Nsylvestris_NODE_21008_length_1027_cov_197,Nsylvestris_NODE_30520_length_484_cov_10
1696,Nsylvestris_NODE_19186_length_1169_cov_8,Nsylvestris_NODE_720_length_5402_cov_123,Nsylvestris_NODE_30566_length_481_cov_8
1697,Nsylvestris_NODE_19195_length_1167_cov_55,Nsylvestris_NODE_1415_length_4483_cov_192,Nsylvestris_NODE_30586_length_480_cov_3
1698,Nsylvestris_NODE_19196_length_1168_cov_27,Nsylvestris_NODE_18430_length_1229_cov_217,Nsylvestris_NODE_30595_length_479_cov_8
1699,Nsylvestris_NODE_19201_length_1167_cov_228,Nsylvestris_NODE_11_length_12805_cov_33,Nsylvestris_NODE_30598_length_479_cov_5
1700,Nsylvestris_NODE_19213_length_1166_cov_215,Nsylvestris_NODE_12245_length_1842_cov_223,Nsylvestris_NODE_30620_length_477_cov_10
1701,Nsylvestris_NODE_19217_length_1166_cov_207,Nsylvestris_NODE_9740_length_2148_cov_178,Nsylvestris_NODE_30631_length_476_cov_29
1702,Nsylvestris_NODE_19218_length_1166_cov_199,Nsylvestris_NODE_5077_length_2954_cov_184,Nsylvestris_NODE_30632_length_476_cov_19
1703,Nsylvestris_NODE_19222_length_1166_cov_64,Nsylvestris_NODE_26_length_10966_cov_174,Nsylvestris_NODE_30674_length_473_cov_4
1704,Nsylvestris_NODE_19241_length_1164_cov_191,Nsylvestris_NODE_897_length_5091_cov_45,Nsylvestris_NODE_30680_length_472_cov_6
1705,Nsylvestris_NODE_19255_length_1163_cov_120,Nsylvestris_NODE_15934_length_1456_cov_198,Nsylvestris_NODE_30699_length_471_cov_178
1706,Nsylvestris_NODE_19274_length_1162_cov_79,Nsylvestris_NODE_25608_length_739_cov_16,Nsylvestris_NODE_30701_length_471_cov_7
1707,Nsylvestris_NODE_19276_length_1162_cov_21,Nsylvestris_NODE_23554_length_856_cov_123,Nsylvestris_NODE_30704_length_471_cov_5
1708,Nsylvestris_NODE_19279_length_1162_cov_9,Nsylvestris_NODE_1505_length_4394_cov_224,Nsylvestris_NODE_30710_length_471_cov_2
1709,Nsylvestris_NODE_19298_length_1162_cov_40,Nsylvestris_NODE_12718_length_1794_cov_55,Nsylvestris_NODE_30738_length_469_cov_11
1710,Nsylvestris_NODE_19301_length_1161_cov_18,Nsylvestris_NODE_26042_length_717_cov_5,Nsylvestris_NODE_30767_length_467_cov_10
1711,Nsylvestris_NODE_19302_length_1161_cov_8,Nsylvestris_NODE_2600_length_3745_cov_132,Nsylvestris_NODE_30776_length_466_cov_14
1712,Nsylvestris_NODE_19308_length_1160_cov_166,Nsylvestris_NODE_13395_length_1717_cov_212,Nsylvestris_NODE_30815_length_463_cov_6
1713,Nsylvestris_NODE_19309_length_1160_cov_161,Nsylvestris_NODE_3533_length_3388_cov_128,Nsylvestris_NODE_30817_length_463_cov_4
1714,Nsylvestris_NODE_19314_length_1160_cov_11,Nsylvestris_NODE_6629_length_2637_cov_55,Nsylvestris_NODE_30818_length_461_cov_4
1715,Nsylvestris_NODE_19318_length_1159_cov_173,Nsylvestris_NODE_17411_length_1321_cov_223,Nsylvestris_NODE_30834_length_462_cov_5
1716,Nsylvestris_NODE_19320_length_1159_cov_99,Nsylvestris_NODE_18436_length_1229_cov_117,Nsylvestris_NODE_30853_length_460_cov_8
1717,Nsylvestris_NODE_19324_length_1159_cov_6,Nsylvestris_NODE_3649_length_3350_cov_31,Nsylvestris_NODE_30890_length_458_cov_7
1718,Nsylvestris_NODE_19335_length_1157_cov_180,Nsylvestris_NODE_18500_length_1224_cov_185,Nsylvestris_NODE_30891_length_458_cov_7
1719,Nsylvestris_NODE_19351_length_1155_cov_212,Nsylvestris_NODE_6335_length_2692_cov_121,Nsylvestris_NODE_30894_length_458_cov_5
1720,Nsylvestris_NODE_19352_length_1155_cov_167,Nsylvestris_NODE_1631_length_4308_cov_119,Nsylvestris_NODE_30908_length_457_cov_14
1721,Nsylvestris_NODE_19353_length_1155_cov_165,Nsylvestris_NODE_19426_length_1150_cov_47,Nsylvestris_NODE_30928_length_456_cov_4
1722,Nsylvestris_NODE_19376_length_1154_cov_6,Nsylvestris_NODE_11242_length_1957_cov_194,Nsylvestris_NODE_30930_length_456_cov_3
1723,Nsylvestris_NODE_19379_length_1153_cov_199,Nsylvestris_NODE_548_length_5829_cov_125,Nsylvestris_NODE_30937_length_455_cov_28
1724,Nsylvestris_NODE_19403_length_1152_cov_21,Nsylvestris_NODE_5288_length_2908_cov_48,Nsylvestris_NODE_30957_length_454_cov_4
1725,Nsylvestris_NODE_19431_length_1150_cov_7,Nsylvestris_NODE_16002_length_1449_cov_87,Nsylvestris_NODE_30961_length_454_cov_3
1726,Nsylvestris_NODE_19446_length_1148_cov_92,Nsylvestris_NODE_76_length_8864_cov_174,Nsylvestris_NODE_30981_length_453_cov_2
1727,Nsylvestris_NODE_19447_length_1148_cov_58,Nsylvestris_NODE_8212_length_2370_cov_209,Nsylvestris_NODE_30984_length_452_cov_184
1728,Nsylvestris_NODE_19449_length_1148_cov_46,Nsylvestris_NODE_14499_length_1600_cov_200,Nsylvestris_NODE_30991_length_452_cov_9
1729,Nsylvestris_NODE_19470_length_1146_cov_7,Nsylvestris_NODE_7258_length_2525_cov_223,Nsylvestris_NODE_30994_length_452_cov_5
1730,Nsylvestris_NODE_19472_length_1146_cov_76,Nsylvestris_NODE_18653_length_1213_cov_170,Nsylvestris_NODE_31024_length_449_cov_11
1731,Nsylvestris_NODE_19483_length_1145_cov_12,Nsylvestris_NODE_18497_length_1224_cov_195,Nsylvestris_NODE_31040_length_448_cov_31
1732,Nsylvestris_NODE_19489_length_1144_cov_201,Nsylvestris_NODE_14430_length_1608_cov_40,Nsylvestris_NODE_31047_length_448_cov_7
1733,Nsylvestris_NODE_19499_length_1144_cov_7,Nsylvestris_NODE_7406_length_2503_cov_213,Nsylvestris_NODE_31052_length_448_cov_5
1734,Nsylvestris_NODE_19500_length_1143_cov_205,Nsylvestris_NODE_667_length_5511_cov_154,Nsylvestris_NODE_31054_length_448_cov_5
1735,Nsylvestris_NODE_19503_length_1143_cov_197,Nsylvestris_NODE_17570_length_1306_cov_223,Nsylvestris_NODE_31088_length_446_cov_4
1736,Nsylvestris_NODE_19505_length_1143_cov_24,Nsylvestris_NODE_20095_length_1094_cov_185,Nsylvestris_NODE_31111_length_444_cov_80
1737,Nsylvestris_NODE_19516_length_1142_cov_16,Nsylvestris_NODE_23601_length_854_cov_24,Nsylvestris_NODE_31132_length_443_cov_4
1738,Nsylvestris_NODE_19520_length_1141_cov_205,Nsylvestris_NODE_5514_length_2859_cov_147,Nsylvestris_NODE_31137_length_443_cov_3
1739,Nsylvestris_NODE_19545_length_1140_cov_33,Nsylvestris_NODE_108_length_8357_cov_118,Nsylvestris_NODE_31157_length_441_cov_5
1740,Nsylvestris_NODE_19552_length_1139_cov_196,Nsylvestris_NODE_10029_length_2112_cov_217,Nsylvestris_NODE_31159_length_441_cov_4
1741,Nsylvestris_NODE_19588_length_1135_cov_207,Nsylvestris_NODE_1059_length_4868_cov_65,Nsylvestris_NODE_31170_length_440_cov_37
1742,Nsylvestris_NODE_19604_length_1135_cov_9,Nsylvestris_NODE_19098_length_1176_cov_30,Nsylvestris_NODE_31182_length_439_cov_10
1743,Nsylvestris_NODE_19619_length_1134_cov_7,Nsylvestris_NODE_1767_length_4201_cov_78,Nsylvestris_NODE_31196_length_438_cov_19
1744,Nsylvestris_NODE_19624_length_1133_cov_195,Nsylvestris_NODE_8380_length_2344_cov_16,Nsylvestris_NODE_31200_length_438_cov_12
1745,Nsylvestris_NODE_19630_length_1133_cov_8,Nsylvestris_NODE_7321_length_2516_cov_221,Nsylvestris_NODE_31202_length_438_cov_8
1746,Nsylvestris_NODE_19639_length_1132_cov_11,Nsylvestris_NODE_18473_length_1226_cov_197,Nsylvestris_NODE_31222_length_437_cov_9
1747,Nsylvestris_NODE_19640_length_1132_cov_8,Nsylvestris_NODE_4024_length_3226_cov_116,Nsylvestris_NODE_31227_length_437_cov_5
1748,Nsylvestris_NODE_19641_length_1132_cov_7,Nsylvestris_NODE_12136_length_1854_cov_101,Nsylvestris_NODE_31230_length_437_cov_3
1749,Nsylvestris_NODE_19646_length_1131_cov_141,Nsylvestris_NODE_5178_length_2930_cov_183,Nsylvestris_NODE_31247_length_436_cov_2
1750,Nsylvestris_NODE_19649_length_1131_cov_33,Nsylvestris_NODE_21137_length_1019_cov_96,Nsylvestris_NODE_31251_length_435_cov_23
1751,Nsylvestris_NODE_19659_length_1130_cov_135,Nsylvestris_NODE_3039_length_3572_cov_177,Nsylvestris_NODE_31281_length_433_cov_6
1752,Nsylvestris_NODE_19663_length_1129_cov_10,Nsylvestris_NODE_12627_length_1802_cov_231,Nsylvestris_NODE_31289_length_433_cov_4
1753,Nsylvestris_NODE_19665_length_1130_cov_9,Nsylvestris_NODE_3223_length_3499_cov_76,Nsylvestris_NODE_31303_length_432_cov_4
1754,Nsylvestris_NODE_19667_length_1129_cov_236,Nsylvestris_NODE_2417_length_3832_cov_227,Nsylvestris_NODE_31310_length_431_cov_7
1755,Nsylvestris_NODE_19669_length_1129_cov_192,Nsylvestris_NODE_823_length_5207_cov_120,Nsylvestris_NODE_31313_length_431_cov_6
1756,Nsylvestris_NODE_19675_length_1129_cov_31,Nsylvestris_NODE_14824_length_1567_cov_153,Nsylvestris_NODE_31339_length_430_cov_4
1757,Nsylvestris_NODE_19676_length_1129_cov_31,Nsylvestris_NODE_2418_length_3832_cov_105,Nsylvestris_NODE_31348_length_429_cov_8
1758,Nsylvestris_NODE_19679_length_1128_cov_256,Nsylvestris_NODE_8002_length_2403_cov_161,Nsylvestris_NODE_31366_length_428_cov_4
1759,Nsylvestris_NODE_19684_length_1128_cov_166,Nsylvestris_NODE_3040_length_3572_cov_53,Nsylvestris_NODE_31395_length_426_cov_2
1760,Nsylvestris_NODE_19690_length_1128_cov_37,Nsylvestris_NODE_406_length_6255_cov_89,Nsylvestris_NODE_31398_length_425_cov_16
1761,Nsylvestris_NODE_19692_length_1128_cov_34,Nsylvestris_NODE_6197_length_2718_cov_187,Nsylvestris_NODE_31406_length_425_cov_5
1762,Nsylvestris_NODE_19716_length_1126_cov_9,Nsylvestris_NODE_19284_length_1161_cov_206,Nsylvestris_NODE_31414_length_425_cov_3
1763,Nsylvestris_NODE_19718_length_1125_cov_186,Nsylvestris_NODE_2541_length_3773_cov_203,Nsylvestris_NODE_31419_length_424_cov_9
1764,Nsylvestris_NODE_19719_length_1125_cov_163,Nsylvestris_NODE_3693_length_3337_cov_145,Nsylvestris_NODE_31428_length_424_cov_4
1765,Nsylvestris_NODE_19723_length_1125_cov_34,Nsylvestris_NODE_19899_length_1110_cov_71,Nsylvestris_NODE_31452_length_422_cov_7
1766,Nsylvestris_NODE_19729_length_1124_cov_223,Nsylvestris_NODE_2973_length_3597_cov_157,Nsylvestris_NODE_31494_length_420_cov_4
1767,Nsylvestris_NODE_19734_length_1124_cov_100,Nsylvestris_NODE_2953_length_3603_cov_57,Nsylvestris_NODE_31495_length_420_cov_4
1768,Nsylvestris_NODE_19736_length_1124_cov_12,Nsylvestris_NODE_5801_length_2800_cov_45,Nsylvestris_NODE_31500_length_420_cov_3
1769,Nsylvestris_NODE_19737_length_1124_cov_10,Nsylvestris_NODE_13474_length_1709_cov_211,Nsylvestris_NODE_31511_length_419_cov_6
1770,Nsylvestris_NODE_19751_length_1123_cov_5,Nsylvestris_NODE_1445_length_4452_cov_150,Nsylvestris_NODE_31546_length_417_cov_3
1771,Nsylvestris_NODE_19759_length_1120_cov_13,Nsylvestris_NODE_11939_length_1876_cov_180,Nsylvestris_NODE_31548_length_417_cov_2
1772,Nsylvestris_NODE_19761_length_1121_cov_213,Nsylvestris_NODE_10374_length_2065_cov_166,Nsylvestris_NODE_31581_length_415_cov_6
1773,Nsylvestris_NODE_19762_length_1121_cov_191,Nsylvestris_NODE_5756_length_2809_cov_230,Nsylvestris_NODE_31609_length_414_cov_3
1774,Nsylvestris_NODE_19764_length_1121_cov_159,Nsylvestris_NODE_134_length_7959_cov_142,Nsylvestris_NODE_31657_length_411_cov_3
1775,Nsylvestris_NODE_19767_length_1121_cov_72,Nsylvestris_NODE_14093_length_1641_cov_21,Nsylvestris_NODE_31667_length_410_cov_6
1776,Nsylvestris_NODE_19773_length_1120_cov_137,Nsylvestris_NODE_20079_length_1095_cov_203,Nsylvestris_NODE_31672_length_410_cov_3
1777,Nsylvestris_NODE_19783_length_1119_cov_43,Nsylvestris_NODE_17672_length_1297_cov_15,Nsylvestris_NODE_31695_length_408_cov_5
1778,Nsylvestris_NODE_19793_length_1118_cov_82,Nsylvestris_NODE_6698_length_2622_cov_212,Nsylvestris_NODE_31723_length_407_cov_4
1779,Nsylvestris_NODE_19799_length_1117_cov_186,Nsylvestris_NODE_2904_length_3619_cov_174,Nsylvestris_NODE_31731_length_406_cov_17
1780,Nsylvestris_NODE_19810_length_1117_cov_14,Nsylvestris_NODE_4566_length_3081_cov_154,Nsylvestris_NODE_31768_length_405_cov_3
1781,Nsylvestris_NODE_19812_length_1116_cov_210,Nsylvestris_NODE_177_length_7523_cov_112,Nsylvestris_NODE_31779_length_404_cov_21
1782,Nsylvestris_NODE_19814_length_1116_cov_150,Nsylvestris_NODE_14853_length_1564_cov_201,Nsylvestris_NODE_31784_length_404_cov_7
1783,Nsylvestris_NODE_19815_length_1116_cov_122,Nsylvestris_NODE_29707_length_553_cov_210,Nsylvestris_NODE_31791_length_404_cov_4
1784,Nsylvestris_NODE_19820_length_1116_cov_20,Nsylvestris_NODE_3474_length_3409_cov_93,Nsylvestris_NODE_31792_length_404_cov_4
1785,Nsylvestris_NODE_19826_length_1114_cov_118,Nsylvestris_NODE_26552_length_693_cov_216,Nsylvestris_NODE_31806_length_403_cov_5
1786,Nsylvestris_NODE_19836_length_1115_cov_9,Nsylvestris_NODE_23299_length_872_cov_171,Nsylvestris_NODE_31822_length_402_cov_8
1787,Nsylvestris_NODE_19847_length_1114_cov_76,Nsylvestris_NODE_25358_length_751_cov_209,Nsylvestris_NODE_31845_length_401_cov_15
1788,Nsylvestris_NODE_19848_length_1114_cov_12,Nsylvestris_NODE_12423_length_1824_cov_235,Nsylvestris_NODE_31867_length_400_cov_5
1789,Nsylvestris_NODE_19853_length_1113_cov_205,Nsylvestris_NODE_9885_length_2129_cov_219,Nsylvestris_NODE_31873_length_400_cov_3
1790,Nsylvestris_NODE_19861_length_1113_cov_81,Nsylvestris_NODE_11744_length_1900_cov_158,Nsylvestris_NODE_31889_length_399_cov_3
1791,Nsylvestris_NODE_19862_length_1113_cov_60,Nsylvestris_NODE_3205_length_3505_cov_204,Nsylvestris_NODE_31920_length_398_cov_2
1792,Nsylvestris_NODE_19875_length_1112_cov_21,Nsylvestris_NODE_29778_length_547_cov_9,Nsylvestris_NODE_31945_length_396_cov_14
1793,Nsylvestris_NODE_19878_length_1112_cov_11,Nsylvestris_NODE_11898_length_1880_cov_159,Nsylvestris_NODE_31957_length_395_cov_11
1794,Nsylvestris_NODE_19884_length_1111_cov_185,Nsylvestris_NODE_4716_length_3041_cov_117,Nsylvestris_NODE_31983_length_395_cov_2
1795,Nsylvestris_NODE_19889_length_1111_cov_7,Nsylvestris_NODE_18402_length_1232_cov_178,Nsylvestris_NODE_31986_length_394_cov_20
1796,Nsylvestris_NODE_19900_length_1110_cov_66,Nsylvestris_NODE_7113_length_2551_cov_98,Nsylvestris_NODE_31997_length_394_cov_5
1797,Nsylvestris_NODE_19903_length_1110_cov_15,Nsylvestris_NODE_4485_length_3103_cov_150,Nsylvestris_NODE_32002_length_394_cov_4
1798,Nsylvestris_NODE_19907_length_1110_cov_11,Nsylvestris_NODE_16713_length_1380_cov_165,Nsylvestris_NODE_32005_length_394_cov_2
1799,Nsylvestris_NODE_19911_length_1109_cov_196,Nsylvestris_NODE_6390_length_2681_cov_158,Nsylvestris_NODE_32036_length_392_cov_6
1800,Nsylvestris_NODE_19914_length_1109_cov_162,Nsylvestris_NODE_10113_length_2101_cov_175,Nsylvestris_NODE_32051_length_392_cov_3
1801,Nsylvestris_NODE_19918_length_1109_cov_12,Nsylvestris_NODE_12525_length_1812_cov_162,Nsylvestris_NODE_32055_length_392_cov_2
1802,Nsylvestris_NODE_19930_length_1108_cov_18,Nsylvestris_NODE_18489_length_1225_cov_164,Nsylvestris_NODE_32080_length_390_cov_165
1803,Nsylvestris_NODE_19934_length_1107_cov_204,Nsylvestris_NODE_119_length_8138_cov_130,Nsylvestris_NODE_32082_length_390_cov_53
1804,Nsylvestris_NODE_19937_length_1107_cov_149,Nsylvestris_NODE_36502_length_262_cov_4,Nsylvestris_NODE_32113_length_389_cov_5
1805,Nsylvestris_NODE_19944_length_1107_cov_22,Nsylvestris_NODE_18105_length_1258_cov_91,Nsylvestris_NODE_32125_length_388_cov_195
1806,Nsylvestris_NODE_19949_length_1106_cov_225,Nsylvestris_NODE_19892_length_1110_cov_197,Nsylvestris_NODE_32139_length_388_cov_4
1807,Nsylvestris_NODE_19955_length_1106_cov_128,Nsylvestris_NODE_20096_length_1094_cov_180,Nsylvestris_NODE_32180_length_386_cov_6
1808,Nsylvestris_NODE_19980_length_1100_cov_164,Nsylvestris_NODE_3087_length_3548_cov_104,Nsylvestris_NODE_32182_length_386_cov_6
1809,Nsylvestris_NODE_19990_length_1103_cov_176,Nsylvestris_NODE_5168_length_2933_cov_147,Nsylvestris_NODE_32184_length_386_cov_4
1810,Nsylvestris_NODE_19991_length_1103_cov_174,Nsylvestris_NODE_6102_length_2736_cov_231,Nsylvestris_NODE_32199_length_385_cov_8
1811,Nsylvestris_NODE_19993_length_1103_cov_85,Nsylvestris_NODE_2383_length_3849_cov_163,Nsylvestris_NODE_32202_length_385_cov_5
1812,Nsylvestris_NODE_20000_length_1103_cov_5,Nsylvestris_NODE_11855_length_1885_cov_217,Nsylvestris_NODE_32216_length_385_cov_2
1813,Nsylvestris_NODE_20001_length_1102_cov_219,Nsylvestris_NODE_5910_length_2779_cov_217,Nsylvestris_NODE_32217_length_385_cov_2
1814,Nsylvestris_NODE_20008_length_1102_cov_71,Nsylvestris_NODE_8638_length_2302_cov_230,Nsylvestris_NODE_32229_length_384_cov_6
1815,Nsylvestris_NODE_20011_length_1102_cov_62,Nsylvestris_NODE_18689_length_1210_cov_199,Nsylvestris_NODE_32255_length_383_cov_6
1816,Nsylvestris_NODE_20019_length_1101_cov_154,Nsylvestris_NODE_35557_length_283_cov_3,Nsylvestris_NODE_32264_length_383_cov_3
1817,Nsylvestris_NODE_20022_length_1101_cov_28,Nsylvestris_NODE_2418_length_3832_cov_105,Nsylvestris_NODE_32282_length_382_cov_4
